Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1763920287.6300144.pt')
{'epoch': 0, 'avg_loss': '7.0058', 'avg_bpr_loss': '6.9864', 'avg_kd_loss': '0.0195'}
{'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0017', 'HIT@10': '0.0063', 'NDCG@10': '0.0026', 'HIT@20': '0.0107', 'NDCG@20': '0.0037'}
{'Epoch': 13, 'HIT@5': '0.0561', 'NDCG@5': '0.0384', 'HIT@10': '0.0825', 'NDCG@10': '0.0469', 'HIT@20': '0.1214', 'NDCG@20': '0.0566'}
Model 1 (SASRec) Results: {'Epoch': 13, 'HIT@5': '0.0566', 'NDCG@5': '0.0398', 'HIT@10': '0.0847', 'NDCG@10': '0.0489', 'HIT@20': '0.1210', 'NDCG@20': '0.0581'}
Model 2 (GRU4Rec) Results: {'Epoch': 13, 'HIT@5': '0.0356', 'NDCG@5': '0.0240', 'HIT@10': '0.0523', 'NDCG@10': '0.0294', 'HIT@20': '0.0847', 'NDCG@20': '0.0375'}
Ensemble Results: {'Epoch': 13, 'HIT@5': '0.0561', 'NDCG@5': '0.0384', 'HIT@10': '0.0825', 'NDCG@10': '0.0469', 'HIT@20': '0.1214', 'NDCG@20': '0.0566'}
{'Epoch': 68, 'HIT@5': '0.0747', 'NDCG@5': '0.0512', 'HIT@10': '0.1028', 'NDCG@10': '0.0603', 'HIT@20': '0.1439', 'NDCG@20': '0.0706'}
{'Epoch': 68, 'HIT@5': '0.0559', 'NDCG@5': '0.0391', 'HIT@10': '0.0814', 'NDCG@10': '0.0472', 'HIT@20': '0.1243', 'NDCG@20': '0.0581'}
{'Epoch': 68, 'HIT@5': '0.0715', 'NDCG@5': '0.0507', 'HIT@10': '0.1037', 'NDCG@10': '0.0611', 'HIT@20': '0.1457', 'NDCG@20': '0.0717'}
Model 1 (SASRec) Results: {'Epoch': 68, 'HIT@5': '0.0747', 'NDCG@5': '0.0512', 'HIT@10': '0.1028', 'NDCG@10': '0.0603', 'HIT@20': '0.1439', 'NDCG@20': '0.0706'}
Model 2 (GRU4Rec) Results: {'Epoch': 68, 'HIT@5': '0.0559', 'NDCG@5': '0.0391', 'HIT@10': '0.0814', 'NDCG@10': '0.0472', 'HIT@20': '0.1243', 'NDCG@20': '0.0581'}
Ensemble Results: {'Epoch': 68, 'HIT@5': '0.0715', 'NDCG@5': '0.0507', 'HIT@10': '0.1037', 'NDCG@10': '0.0611', 'HIT@20': '0.1457', 'NDCG@20': '0.0717'}
{'Epoch': 13, 'HIT@5': '0.0581', 'NDCG@5': '0.0414', 'HIT@10': '0.0849', 'NDCG@10': '0.0500', 'HIT@20': '0.1203', 'NDCG@20': '0.0589'}
{'Epoch': 13, 'HIT@5': '0.0393', 'NDCG@5': '0.0265', 'HIT@10': '0.0603', 'NDCG@10': '0.0333', 'HIT@20': '0.0970', 'NDCG@20': '0.0424'}
{'Epoch': 13, 'HIT@5': '0.0559', 'NDCG@5': '0.0411', 'HIT@10': '0.0831', 'NDCG@10': '0.0499', 'HIT@20': '0.1265', 'NDCG@20': '0.0609'}
Model 1 (SASRec) Results: {'Epoch': 13, 'HIT@5': '0.0581', 'NDCG@5': '0.0414', 'HIT@10': '0.0849', 'NDCG@10': '0.0500', 'HIT@20': '0.1203', 'NDCG@20': '0.0589'}
Model 2 (GRU4Rec) Results: {'Epoch': 13, 'HIT@5': '0.0393', 'NDCG@5': '0.0265', 'HIT@10': '0.0603', 'NDCG@10': '0.0333', 'HIT@20': '0.0970', 'NDCG@20': '0.0424'}
Ensemble Results: {'Epoch': 13, 'HIT@5': '0.0559', 'NDCG@5': '0.0411', 'HIT@10': '0.0831', 'NDCG@10': '0.0499', 'HIT@20': '0.1265', 'NDCG@20': '0.0609'}
{'epoch': 63, 'avg_loss': '6.1841', 'avg_bpr_loss': '5.9477', 'avg_kd_loss': '0.2364'}
{'Epoch': 63, 'HIT@5': '0.0722', 'NDCG@5': '0.0485', 'HIT@10': '0.1011', 'NDCG@10': '0.0577', 'HIT@20': '0.1371', 'NDCG@20': '0.0667'}
{'Epoch': 63, 'HIT@5': '0.0534', 'NDCG@5': '0.0350', 'HIT@10': '0.0834', 'NDCG@10': '0.0447', 'HIT@20': '0.1100', 'NDCG@20': '0.0514'}
{'Epoch': 63, 'HIT@5': '0.0675', 'NDCG@5': '0.0463', 'HIT@10': '0.0995', 'NDCG@10': '0.0566', 'HIT@20': '0.1391', 'NDCG@20': '0.0664'}
Model 1 (SASRec) Results: {'Epoch': 63, 'HIT@5': '0.0722', 'NDCG@5': '0.0485', 'HIT@10': '0.1011', 'NDCG@10': '0.0577', 'HIT@20': '0.1371', 'NDCG@20': '0.0667'}
Model 2 (GRU4Rec) Results: {'Epoch': 63, 'HIT@5': '0.0534', 'NDCG@5': '0.0350', 'HIT@10': '0.0834', 'NDCG@10': '0.0447', 'HIT@20': '0.1100', 'NDCG@20': '0.0514'}
Ensemble Results: {'Epoch': 63, 'HIT@5': '0.0675', 'NDCG@5': '0.0463', 'HIT@10': '0.0995', 'NDCG@10': '0.0566', 'HIT@20': '0.1391', 'NDCG@20': '0.0664'}
{'Epoch': 63, 'HIT@5': '0.0711', 'NDCG@5': '0.0512', 'HIT@10': '0.0983', 'NDCG@10': '0.0600', 'HIT@20': '0.1435', 'NDCG@20': '0.0715'}
{'Epoch': 63, 'HIT@5': '0.0545', 'NDCG@5': '0.0380', 'HIT@10': '0.0863', 'NDCG@10': '0.0482', 'HIT@20': '0.1243', 'NDCG@20': '0.0580'}
{'Epoch': 63, 'HIT@5': '0.0697', 'NDCG@5': '0.0513', 'HIT@10': '0.1064', 'NDCG@10': '0.0631', 'HIT@20': '0.1511', 'NDCG@20': '0.0745'}
Model 1 (SASRec) Results: {'Epoch': 63, 'HIT@5': '0.0711', 'NDCG@5': '0.0512', 'HIT@10': '0.0983', 'NDCG@10': '0.0600', 'HIT@20': '0.1435', 'NDCG@20': '0.0715'}
Model 2 (GRU4Rec) Results: {'Epoch': 63, 'HIT@5': '0.0545', 'NDCG@5': '0.0380', 'HIT@10': '0.0863', 'NDCG@10': '0.0482', 'HIT@20': '0.1243', 'NDCG@20': '0.0580'}
Ensemble Results: {'Epoch': 63, 'HIT@5': '0.0697', 'NDCG@5': '0.0513', 'HIT@10': '0.1064', 'NDCG@10': '0.0631', 'HIT@20': '0.1511', 'NDCG@20': '0.0745'}
{'epoch': 55, 'avg_loss': '6.2153', 'avg_bpr_loss': '5.9931', 'avg_kd_loss': '0.2222'}
{'epoch': 69, 'avg_loss': '6.1150', 'avg_bpr_loss': '5.8618', 'avg_kd_loss': '0.2532'}
{'epoch': 14, 'avg_loss': '6.5660', 'avg_bpr_loss': '6.4674', 'avg_kd_loss': '0.0986'}
{'Epoch': 55, 'HIT@5': '0.0698', 'NDCG@5': '0.0472', 'HIT@10': '0.1024', 'NDCG@10': '0.0577', 'HIT@20': '0.1402', 'NDCG@20': '0.0672'}
{'Epoch': 55, 'HIT@5': '0.0581', 'NDCG@5': '0.0375', 'HIT@10': '0.0816', 'NDCG@10': '0.0450', 'HIT@20': '0.1120', 'NDCG@20': '0.0526'}
{'Epoch': 55, 'HIT@5': '0.0678', 'NDCG@5': '0.0459', 'HIT@10': '0.1035', 'NDCG@10': '0.0575', 'HIT@20': '0.1395', 'NDCG@20': '0.0666'}
Model 1 (SASRec) Results: {'Epoch': 55, 'HIT@5': '0.0698', 'NDCG@5': '0.0472', 'HIT@10': '0.1024', 'NDCG@10': '0.0577', 'HIT@20': '0.1402', 'NDCG@20': '0.0672'}
Model 2 (GRU4Rec) Results: {'Epoch': 55, 'HIT@5': '0.0581', 'NDCG@5': '0.0375', 'HIT@10': '0.0816', 'NDCG@10': '0.0450', 'HIT@20': '0.1120', 'NDCG@20': '0.0526'}
Ensemble Results: {'Epoch': 55, 'HIT@5': '0.0678', 'NDCG@5': '0.0459', 'HIT@10': '0.1035', 'NDCG@10': '0.0575', 'HIT@20': '0.1395', 'NDCG@20': '0.0666'}
{'Epoch': 69, 'HIT@5': '0.0695', 'NDCG@5': '0.0453', 'HIT@10': '0.1004', 'NDCG@10': '0.0552', 'HIT@20': '0.1360', 'NDCG@20': '0.0642'}
{'Epoch': 69, 'HIT@5': '0.0561', 'NDCG@5': '0.0379', 'HIT@10': '0.0794', 'NDCG@10': '0.0453', 'HIT@20': '0.1116', 'NDCG@20': '0.0534'}
{'Epoch': 69, 'HIT@5': '0.0680', 'NDCG@5': '0.0442', 'HIT@10': '0.0973', 'NDCG@10': '0.0538', 'HIT@20': '0.1353', 'NDCG@20': '0.0633'}
Model 1 (SASRec) Results: {'Epoch': 69, 'HIT@5': '0.0695', 'NDCG@5': '0.0453', 'HIT@10': '0.1004', 'NDCG@10': '0.0552', 'HIT@20': '0.1360', 'NDCG@20': '0.0642'}
Model 2 (GRU4Rec) Results: {'Epoch': 69, 'HIT@5': '0.0561', 'NDCG@5': '0.0379', 'HIT@10': '0.0794', 'NDCG@10': '0.0453', 'HIT@20': '0.1116', 'NDCG@20': '0.0534'}
Ensemble Results: {'Epoch': 69, 'HIT@5': '0.0680', 'NDCG@5': '0.0442', 'HIT@10': '0.0973', 'NDCG@10': '0.0538', 'HIT@20': '0.1353', 'NDCG@20': '0.0633'}
{'Epoch': 14, 'HIT@5': '0.0610', 'NDCG@5': '0.0419', 'HIT@10': '0.0881', 'NDCG@10': '0.0507', 'HIT@20': '0.1214', 'NDCG@20': '0.0590'}
{'Epoch': 55, 'HIT@5': '0.0724', 'NDCG@5': '0.0511', 'HIT@10': '0.1042', 'NDCG@10': '0.0612', 'HIT@20': '0.1471', 'NDCG@20': '0.0719'}
{'Epoch': 14, 'HIT@5': '0.0362', 'NDCG@5': '0.0247', 'HIT@10': '0.0572', 'NDCG@10': '0.0314', 'HIT@20': '0.0868', 'NDCG@20': '0.0388'}
{'Epoch': 55, 'HIT@5': '0.0577', 'NDCG@5': '0.0402', 'HIT@10': '0.0854', 'NDCG@10': '0.0492', 'HIT@20': '0.1220', 'NDCG@20': '0.0585'}
{'Epoch': 55, 'HIT@5': '0.0760', 'NDCG@5': '0.0536', 'HIT@10': '0.1064', 'NDCG@10': '0.0635', 'HIT@20': '0.1462', 'NDCG@20': '0.0736'}
Model 1 (SASRec) Results: {'Epoch': 55, 'HIT@5': '0.0724', 'NDCG@5': '0.0511', 'HIT@10': '0.1042', 'NDCG@10': '0.0612', 'HIT@20': '0.1471', 'NDCG@20': '0.0719'}
Model 2 (GRU4Rec) Results: {'Epoch': 55, 'HIT@5': '0.0577', 'NDCG@5': '0.0402', 'HIT@10': '0.0854', 'NDCG@10': '0.0492', 'HIT@20': '0.1220', 'NDCG@20': '0.0585'}
Ensemble Results: {'Epoch': 55, 'HIT@5': '0.0760', 'NDCG@5': '0.0536', 'HIT@10': '0.1064', 'NDCG@10': '0.0635', 'HIT@20': '0.1462', 'NDCG@20': '0.0736'}
{'Epoch': 14, 'HIT@5': '0.0561', 'NDCG@5': '0.0388', 'HIT@10': '0.0859', 'NDCG@10': '0.0483', 'HIT@20': '0.1232', 'NDCG@20': '0.0578'}
Model 1 (SASRec) Results: {'Epoch': 14, 'HIT@5': '0.0610', 'NDCG@5': '0.0419', 'HIT@10': '0.0881', 'NDCG@10': '0.0507', 'HIT@20': '0.1214', 'NDCG@20': '0.0590'}
Model 2 (GRU4Rec) Results: {'Epoch': 14, 'HIT@5': '0.0362', 'NDCG@5': '0.0247', 'HIT@10': '0.0572', 'NDCG@10': '0.0314', 'HIT@20': '0.0868', 'NDCG@20': '0.0388'}
Ensemble Results: {'Epoch': 14, 'HIT@5': '0.0561', 'NDCG@5': '0.0388', 'HIT@10': '0.0859', 'NDCG@10': '0.0483', 'HIT@20': '0.1232', 'NDCG@20': '0.0578'}
{'Epoch': 69, 'HIT@5': '0.0706', 'NDCG@5': '0.0488', 'HIT@10': '0.1033', 'NDCG@10': '0.0592', 'HIT@20': '0.1453', 'NDCG@20': '0.0698'}
{'Epoch': 69, 'HIT@5': '0.0590', 'NDCG@5': '0.0404', 'HIT@10': '0.0823', 'NDCG@10': '0.0481', 'HIT@20': '0.1167', 'NDCG@20': '0.0567'}
{'Epoch': 69, 'HIT@5': '0.0706', 'NDCG@5': '0.0499', 'HIT@10': '0.1051', 'NDCG@10': '0.0610', 'HIT@20': '0.1426', 'NDCG@20': '0.0705'}
Model 1 (SASRec) Results: {'Epoch': 69, 'HIT@5': '0.0706', 'NDCG@5': '0.0488', 'HIT@10': '0.1033', 'NDCG@10': '0.0592', 'HIT@20': '0.1453', 'NDCG@20': '0.0698'}
Model 2 (GRU4Rec) Results: {'Epoch': 69, 'HIT@5': '0.0590', 'NDCG@5': '0.0404', 'HIT@10': '0.0823', 'NDCG@10': '0.0481', 'HIT@20': '0.1167', 'NDCG@20': '0.0567'}
Ensemble Results: {'Epoch': 69, 'HIT@5': '0.0706', 'NDCG@5': '0.0499', 'HIT@10': '0.1051', 'NDCG@10': '0.0610', 'HIT@20': '0.1426', 'NDCG@20': '0.0705'}
{'Epoch': 14, 'HIT@5': '0.0572', 'NDCG@5': '0.0406', 'HIT@10': '0.0854', 'NDCG@10': '0.0498', 'HIT@20': '0.1252', 'NDCG@20': '0.0599'}
{'Epoch': 14, 'HIT@5': '0.0434', 'NDCG@5': '0.0296', 'HIT@10': '0.0621', 'NDCG@10': '0.0356', 'HIT@20': '0.0916', 'NDCG@20': '0.0429'}
{'Epoch': 14, 'HIT@5': '0.0563', 'NDCG@5': '0.0401', 'HIT@10': '0.0845', 'NDCG@10': '0.0492', 'HIT@20': '0.1292', 'NDCG@20': '0.0605'}
Model 1 (SASRec) Results: {'Epoch': 14, 'HIT@5': '0.0572', 'NDCG@5': '0.0406', 'HIT@10': '0.0854', 'NDCG@10': '0.0498', 'HIT@20': '0.1252', 'NDCG@20': '0.0599'}
Model 2 (GRU4Rec) Results: {'Epoch': 14, 'HIT@5': '0.0434', 'NDCG@5': '0.0296', 'HIT@10': '0.0621', 'NDCG@10': '0.0356', 'HIT@20': '0.0916', 'NDCG@20': '0.0429'}
Ensemble Results: {'Epoch': 14, 'HIT@5': '0.0563', 'NDCG@5': '0.0401', 'HIT@10': '0.0845', 'NDCG@10': '0.0492', 'HIT@20': '0.1292', 'NDCG@20': '0.0605'}
{'epoch': 64, 'avg_loss': '6.1760', 'avg_bpr_loss': '5.9385', 'avg_kd_loss': '0.2375'}
{'Epoch': 64, 'HIT@5': '0.0709', 'NDCG@5': '0.0489', 'HIT@10': '0.0995', 'NDCG@10': '0.0582', 'HIT@20': '0.1393', 'NDCG@20': '0.0683'}
{'Epoch': 64, 'HIT@5': '0.0510', 'NDCG@5': '0.0346', 'HIT@10': '0.0792', 'NDCG@10': '0.0437', 'HIT@20': '0.1131', 'NDCG@20': '0.0522'}
{'Epoch': 64, 'HIT@5': '0.0678', 'NDCG@5': '0.0468', 'HIT@10': '0.0986', 'NDCG@10': '0.0567', 'HIT@20': '0.1400', 'NDCG@20': '0.0671'}
Model 1 (SASRec) Results: {'Epoch': 64, 'HIT@5': '0.0709', 'NDCG@5': '0.0489', 'HIT@10': '0.0995', 'NDCG@10': '0.0582', 'HIT@20': '0.1393', 'NDCG@20': '0.0683'}
Model 2 (GRU4Rec) Results: {'Epoch': 64, 'HIT@5': '0.0510', 'NDCG@5': '0.0346', 'HIT@10': '0.0792', 'NDCG@10': '0.0437', 'HIT@20': '0.1131', 'NDCG@20': '0.0522'}
Ensemble Results: {'Epoch': 64, 'HIT@5': '0.0678', 'NDCG@5': '0.0468', 'HIT@10': '0.0986', 'NDCG@10': '0.0567', 'HIT@20': '0.1400', 'NDCG@20': '0.0671'}
{'Epoch': 64, 'HIT@5': '0.0697', 'NDCG@5': '0.0520', 'HIT@10': '0.1042', 'NDCG@10': '0.0630', 'HIT@20': '0.1466', 'NDCG@20': '0.0737'}
{'Epoch': 64, 'HIT@5': '0.0572', 'NDCG@5': '0.0405', 'HIT@10': '0.0881', 'NDCG@10': '0.0505', 'HIT@20': '0.1274', 'NDCG@20': '0.0605'}
{'Epoch': 64, 'HIT@5': '0.0742', 'NDCG@5': '0.0536', 'HIT@10': '0.1068', 'NDCG@10': '0.0641', 'HIT@20': '0.1524', 'NDCG@20': '0.0757'}
Model 1 (SASRec) Results: {'Epoch': 64, 'HIT@5': '0.0697', 'NDCG@5': '0.0520', 'HIT@10': '0.1042', 'NDCG@10': '0.0630', 'HIT@20': '0.1466', 'NDCG@20': '0.0737'}
Model 2 (GRU4Rec) Results: {'Epoch': 64, 'HIT@5': '0.0572', 'NDCG@5': '0.0405', 'HIT@10': '0.0881', 'NDCG@10': '0.0505', 'HIT@20': '0.1274', 'NDCG@20': '0.0605'}
Ensemble Results: {'Epoch': 64, 'HIT@5': '0.0742', 'NDCG@5': '0.0536', 'HIT@10': '0.1068', 'NDCG@10': '0.0641', 'HIT@20': '0.1524', 'NDCG@20': '0.0757'}
{'epoch': 56, 'avg_loss': '6.2057', 'avg_bpr_loss': '5.9811', 'avg_kd_loss': '0.2246'}
{'epoch': 70, 'avg_loss': '6.1145', 'avg_bpr_loss': '5.8596', 'avg_kd_loss': '0.2549'}
{'epoch': 15, 'avg_loss': '6.5364', 'avg_bpr_loss': '6.4307', 'avg_kd_loss': '0.1057'}
{'Epoch': 56, 'HIT@5': '0.0698', 'NDCG@5': '0.0469', 'HIT@10': '0.1015', 'NDCG@10': '0.0572', 'HIT@20': '0.1398', 'NDCG@20': '0.0668'}
{'Epoch': 56, 'HIT@5': '0.0512', 'NDCG@5': '0.0340', 'HIT@10': '0.0803', 'NDCG@10': '0.0434', 'HIT@20': '0.1156', 'NDCG@20': '0.0523'}
{'Epoch': 56, 'HIT@5': '0.0698', 'NDCG@5': '0.0460', 'HIT@10': '0.0993', 'NDCG@10': '0.0555', 'HIT@20': '0.1415', 'NDCG@20': '0.0662'}
Model 1 (SASRec) Results: {'Epoch': 56, 'HIT@5': '0.0698', 'NDCG@5': '0.0469', 'HIT@10': '0.1015', 'NDCG@10': '0.0572', 'HIT@20': '0.1398', 'NDCG@20': '0.0668'}
Model 2 (GRU4Rec) Results: {'Epoch': 56, 'HIT@5': '0.0512', 'NDCG@5': '0.0340', 'HIT@10': '0.0803', 'NDCG@10': '0.0434', 'HIT@20': '0.1156', 'NDCG@20': '0.0523'}
Ensemble Results: {'Epoch': 56, 'HIT@5': '0.0698', 'NDCG@5': '0.0460', 'HIT@10': '0.0993', 'NDCG@10': '0.0555', 'HIT@20': '0.1415', 'NDCG@20': '0.0662'}
{'Epoch': 70, 'HIT@5': '0.0695', 'NDCG@5': '0.0476', 'HIT@10': '0.0975', 'NDCG@10': '0.0565', 'HIT@20': '0.1369', 'NDCG@20': '0.0665'}
{'Epoch': 70, 'HIT@5': '0.0517', 'NDCG@5': '0.0345', 'HIT@10': '0.0803', 'NDCG@10': '0.0437', 'HIT@20': '0.1109', 'NDCG@20': '0.0515'}
{'Epoch': 70, 'HIT@5': '0.0655', 'NDCG@5': '0.0445', 'HIT@10': '0.0986', 'NDCG@10': '0.0551', 'HIT@20': '0.1319', 'NDCG@20': '0.0635'}
Model 1 (SASRec) Results: {'Epoch': 70, 'HIT@5': '0.0695', 'NDCG@5': '0.0476', 'HIT@10': '0.0975', 'NDCG@10': '0.0565', 'HIT@20': '0.1369', 'NDCG@20': '0.0665'}
Model 2 (GRU4Rec) Results: {'Epoch': 70, 'HIT@5': '0.0517', 'NDCG@5': '0.0345', 'HIT@10': '0.0803', 'NDCG@10': '0.0437', 'HIT@20': '0.1109', 'NDCG@20': '0.0515'}
Ensemble Results: {'Epoch': 70, 'HIT@5': '0.0655', 'NDCG@5': '0.0445', 'HIT@10': '0.0986', 'NDCG@10': '0.0551', 'HIT@20': '0.1319', 'NDCG@20': '0.0635'}
{'Epoch': 56, 'HIT@5': '0.0711', 'NDCG@5': '0.0523', 'HIT@10': '0.1042', 'NDCG@10': '0.0628', 'HIT@20': '0.1471', 'NDCG@20': '0.0736'}
{'Epoch': 56, 'HIT@5': '0.0581', 'NDCG@5': '0.0395', 'HIT@10': '0.0916', 'NDCG@10': '0.0504', 'HIT@20': '0.1211', 'NDCG@20': '0.0578'}
{'Epoch': 56, 'HIT@5': '0.0760', 'NDCG@5': '0.0541', 'HIT@10': '0.1064', 'NDCG@10': '0.0639', 'HIT@20': '0.1480', 'NDCG@20': '0.0743'}
Model 1 (SASRec) Results: {'Epoch': 56, 'HIT@5': '0.0711', 'NDCG@5': '0.0523', 'HIT@10': '0.1042', 'NDCG@10': '0.0628', 'HIT@20': '0.1471', 'NDCG@20': '0.0736'}
Model 2 (GRU4Rec) Results: {'Epoch': 56, 'HIT@5': '0.0581', 'NDCG@5': '0.0395', 'HIT@10': '0.0916', 'NDCG@10': '0.0504', 'HIT@20': '0.1211', 'NDCG@20': '0.0578'}
Ensemble Results: {'Epoch': 56, 'HIT@5': '0.0760', 'NDCG@5': '0.0541', 'HIT@10': '0.1064', 'NDCG@10': '0.0639', 'HIT@20': '0.1480', 'NDCG@20': '0.0743'}
{'Epoch': 15, 'HIT@5': '0.0597', 'NDCG@5': '0.0403', 'HIT@10': '0.0865', 'NDCG@10': '0.0490', 'HIT@20': '0.1250', 'NDCG@20': '0.0587'}
{'Epoch': 15, 'HIT@5': '0.0385', 'NDCG@5': '0.0245', 'HIT@10': '0.0586', 'NDCG@10': '0.0309', 'HIT@20': '0.0917', 'NDCG@20': '0.0392'}
{'Epoch': 15, 'HIT@5': '0.0579', 'NDCG@5': '0.0392', 'HIT@10': '0.0868', 'NDCG@10': '0.0484', 'HIT@20': '0.1248', 'NDCG@20': '0.0580'}
Model 1 (SASRec) Results: {'Epoch': 15, 'HIT@5': '0.0597', 'NDCG@5': '0.0403', 'HIT@10': '0.0865', 'NDCG@10': '0.0490', 'HIT@20': '0.1250', 'NDCG@20': '0.0587'}
Model 2 (GRU4Rec) Results: {'Epoch': 15, 'HIT@5': '0.0385', 'NDCG@5': '0.0245', 'HIT@10': '0.0586', 'NDCG@10': '0.0309', 'HIT@20': '0.0917', 'NDCG@20': '0.0392'}
Ensemble Results: {'Epoch': 15, 'HIT@5': '0.0579', 'NDCG@5': '0.0392', 'HIT@10': '0.0868', 'NDCG@10': '0.0484', 'HIT@20': '0.1248', 'NDCG@20': '0.0580'}
{'Epoch': 70, 'HIT@5': '0.0706', 'NDCG@5': '0.0480', 'HIT@10': '0.1051', 'NDCG@10': '0.0592', 'HIT@20': '0.1395', 'NDCG@20': '0.0679'}
{'Epoch': 70, 'HIT@5': '0.0554', 'NDCG@5': '0.0369', 'HIT@10': '0.0849', 'NDCG@10': '0.0463', 'HIT@20': '0.1176', 'NDCG@20': '0.0545'}
{'Epoch': 70, 'HIT@5': '0.0688', 'NDCG@5': '0.0482', 'HIT@10': '0.1059', 'NDCG@10': '0.0600', 'HIT@20': '0.1435', 'NDCG@20': '0.0693'}
Model 1 (SASRec) Results: {'Epoch': 70, 'HIT@5': '0.0706', 'NDCG@5': '0.0480', 'HIT@10': '0.1051', 'NDCG@10': '0.0592', 'HIT@20': '0.1395', 'NDCG@20': '0.0679'}
Model 2 (GRU4Rec) Results: {'Epoch': 70, 'HIT@5': '0.0554', 'NDCG@5': '0.0369', 'HIT@10': '0.0849', 'NDCG@10': '0.0463', 'HIT@20': '0.1176', 'NDCG@20': '0.0545'}
Ensemble Results: {'Epoch': 70, 'HIT@5': '0.0688', 'NDCG@5': '0.0482', 'HIT@10': '0.1059', 'NDCG@10': '0.0600', 'HIT@20': '0.1435', 'NDCG@20': '0.0693'}
{'Epoch': 15, 'HIT@5': '0.0621', 'NDCG@5': '0.0425', 'HIT@10': '0.0876', 'NDCG@10': '0.0508', 'HIT@20': '0.1270', 'NDCG@20': '0.0607'}
{'Epoch': 15, 'HIT@5': '0.0434', 'NDCG@5': '0.0270', 'HIT@10': '0.0662', 'NDCG@10': '0.0343', 'HIT@20': '0.1006', 'NDCG@20': '0.0431'}
{'Epoch': 15, 'HIT@5': '0.0603', 'NDCG@5': '0.0422', 'HIT@10': '0.0890', 'NDCG@10': '0.0515', 'HIT@20': '0.1332', 'NDCG@20': '0.0626'}
Model 1 (SASRec) Results: {'Epoch': 15, 'HIT@5': '0.0621', 'NDCG@5': '0.0425', 'HIT@10': '0.0876', 'NDCG@10': '0.0508', 'HIT@20': '0.1270', 'NDCG@20': '0.0607'}
Model 2 (GRU4Rec) Results: {'Epoch': 15, 'HIT@5': '0.0434', 'NDCG@5': '0.0270', 'HIT@10': '0.0662', 'NDCG@10': '0.0343', 'HIT@20': '0.1006', 'NDCG@20': '0.0431'}
Ensemble Results: {'Epoch': 15, 'HIT@5': '0.0603', 'NDCG@5': '0.0422', 'HIT@10': '0.0890', 'NDCG@10': '0.0515', 'HIT@20': '0.1332', 'NDCG@20': '0.0626'}
{'epoch': 65, 'avg_loss': '6.1717', 'avg_bpr_loss': '5.9319', 'avg_kd_loss': '0.2397'}
{'Epoch': 65, 'HIT@5': '0.0707', 'NDCG@5': '0.0481', 'HIT@10': '0.0997', 'NDCG@10': '0.0574', 'HIT@20': '0.1395', 'NDCG@20': '0.0675'}
{'Epoch': 65, 'HIT@5': '0.0499', 'NDCG@5': '0.0333', 'HIT@10': '0.0792', 'NDCG@10': '0.0428', 'HIT@20': '0.1152', 'NDCG@20': '0.0518'}
{'Epoch': 65, 'HIT@5': '0.0651', 'NDCG@5': '0.0443', 'HIT@10': '0.1008', 'NDCG@10': '0.0558', 'HIT@20': '0.1393', 'NDCG@20': '0.0655'}
Model 1 (SASRec) Results: {'Epoch': 65, 'HIT@5': '0.0707', 'NDCG@5': '0.0481', 'HIT@10': '0.0997', 'NDCG@10': '0.0574', 'HIT@20': '0.1395', 'NDCG@20': '0.0675'}
Model 2 (GRU4Rec) Results: {'Epoch': 65, 'HIT@5': '0.0499', 'NDCG@5': '0.0333', 'HIT@10': '0.0792', 'NDCG@10': '0.0428', 'HIT@20': '0.1152', 'NDCG@20': '0.0518'}
Ensemble Results: {'Epoch': 65, 'HIT@5': '0.0651', 'NDCG@5': '0.0443', 'HIT@10': '0.1008', 'NDCG@10': '0.0558', 'HIT@20': '0.1393', 'NDCG@20': '0.0655'}
{'Epoch': 65, 'HIT@5': '0.0697', 'NDCG@5': '0.0505', 'HIT@10': '0.0992', 'NDCG@10': '0.0601', 'HIT@20': '0.1448', 'NDCG@20': '0.0717'}
{'Epoch': 65, 'HIT@5': '0.0536', 'NDCG@5': '0.0377', 'HIT@10': '0.0854', 'NDCG@10': '0.0479', 'HIT@20': '0.1229', 'NDCG@20': '0.0574'}
{'Epoch': 65, 'HIT@5': '0.0724', 'NDCG@5': '0.0517', 'HIT@10': '0.1073', 'NDCG@10': '0.0628', 'HIT@20': '0.1493', 'NDCG@20': '0.0734'}
