Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-SASRec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l2.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l2.0-dwsb1.0-t0.0-1762810436.9844294.pt')
{'epoch': 0, 'avg_loss': '5.8091', 'avg_bpr_loss': '5.7319', 'avg_kd_loss': '0.0772'}
{'Epoch': 0, 'HIT@5': '0.0025', 'NDCG@5': '0.0014', 'HIT@10': '0.0048', 'NDCG@10': '0.0021', 'HIT@20': '0.0081', 'NDCG@20': '0.0029'}
{'epoch': 122, 'avg_loss': '4.5814', 'avg_bpr_loss': '4.2906', 'avg_kd_loss': '0.2907'}
{'Epoch': 83, 'HIT@5': '0.0393', 'NDCG@5': '0.0276', 'HIT@10': '0.0559', 'NDCG@10': '0.0329', 'HIT@20': '0.0753', 'NDCG@20': '0.0378'}
{'Epoch': 83, 'HIT@5': '0.0376', 'NDCG@5': '0.0258', 'HIT@10': '0.0581', 'NDCG@10': '0.0325', 'HIT@20': '0.0851', 'NDCG@20': '0.0392'}
{'Epoch': 83, 'HIT@5': '0.0410', 'NDCG@5': '0.0281', 'HIT@10': '0.0581', 'NDCG@10': '0.0335', 'HIT@20': '0.0803', 'NDCG@20': '0.0391'}
Model 1 (SASRec) Results: {'Epoch': 83, 'HIT@5': '0.0393', 'NDCG@5': '0.0276', 'HIT@10': '0.0559', 'NDCG@10': '0.0329', 'HIT@20': '0.0753', 'NDCG@20': '0.0378'}
Model 2 (Mamba4Rec) Results: {'Epoch': 83, 'HIT@5': '0.0376', 'NDCG@5': '0.0258', 'HIT@10': '0.0581', 'NDCG@10': '0.0325', 'HIT@20': '0.0851', 'NDCG@20': '0.0392'}
Ensemble Results: {'Epoch': 83, 'HIT@5': '0.0410', 'NDCG@5': '0.0281', 'HIT@10': '0.0581', 'NDCG@10': '0.0335', 'HIT@20': '0.0803', 'NDCG@20': '0.0391'}
{'Epoch': 122, 'HIT@5': '0.0424', 'NDCG@5': '0.0297', 'HIT@10': '0.0591', 'NDCG@10': '0.0351', 'HIT@20': '0.0831', 'NDCG@20': '0.0412'}
{'Epoch': 122, 'HIT@5': '0.0472', 'NDCG@5': '0.0332', 'HIT@10': '0.0645', 'NDCG@10': '0.0388', 'HIT@20': '0.0883', 'NDCG@20': '0.0447'}
{'Epoch': 122, 'HIT@5': '0.0451', 'NDCG@5': '0.0317', 'HIT@10': '0.0643', 'NDCG@10': '0.0378', 'HIT@20': '0.0897', 'NDCG@20': '0.0442'}
Model 1 (SASRec) Results: {'Epoch': 122, 'HIT@5': '0.0424', 'NDCG@5': '0.0297', 'HIT@10': '0.0591', 'NDCG@10': '0.0351', 'HIT@20': '0.0831', 'NDCG@20': '0.0412'}
Model 2 (Mamba4Rec) Results: {'Epoch': 122, 'HIT@5': '0.0472', 'NDCG@5': '0.0332', 'HIT@10': '0.0645', 'NDCG@10': '0.0388', 'HIT@20': '0.0883', 'NDCG@20': '0.0447'}
Ensemble Results: {'Epoch': 122, 'HIT@5': '0.0451', 'NDCG@5': '0.0317', 'HIT@10': '0.0643', 'NDCG@10': '0.0378', 'HIT@20': '0.0897', 'NDCG@20': '0.0442'}
{'epoch': 47, 'avg_loss': '4.7943', 'avg_bpr_loss': '4.5244', 'avg_kd_loss': '0.2699'}
{'Epoch': 122, 'HIT@5': '0.0399', 'NDCG@5': '0.0277', 'HIT@10': '0.0576', 'NDCG@10': '0.0334', 'HIT@20': '0.0820', 'NDCG@20': '0.0395'}
{'Epoch': 122, 'HIT@5': '0.0402', 'NDCG@5': '0.0280', 'HIT@10': '0.0598', 'NDCG@10': '0.0343', 'HIT@20': '0.0803', 'NDCG@20': '0.0394'}
{'Epoch': 122, 'HIT@5': '0.0413', 'NDCG@5': '0.0287', 'HIT@10': '0.0587', 'NDCG@10': '0.0343', 'HIT@20': '0.0829', 'NDCG@20': '0.0403'}
Model 1 (SASRec) Results: {'Epoch': 122, 'HIT@5': '0.0399', 'NDCG@5': '0.0277', 'HIT@10': '0.0576', 'NDCG@10': '0.0334', 'HIT@20': '0.0820', 'NDCG@20': '0.0395'}
Model 2 (Mamba4Rec) Results: {'Epoch': 122, 'HIT@5': '0.0402', 'NDCG@5': '0.0280', 'HIT@10': '0.0598', 'NDCG@10': '0.0343', 'HIT@20': '0.0803', 'NDCG@20': '0.0394'}
Ensemble Results: {'Epoch': 122, 'HIT@5': '0.0413', 'NDCG@5': '0.0287', 'HIT@10': '0.0587', 'NDCG@10': '0.0343', 'HIT@20': '0.0829', 'NDCG@20': '0.0403'}
{'epoch': 101, 'avg_loss': '4.6562', 'avg_bpr_loss': '4.3699', 'avg_kd_loss': '0.2863'}
{'Epoch': 47, 'HIT@5': '0.0419', 'NDCG@5': '0.0288', 'HIT@10': '0.0579', 'NDCG@10': '0.0340', 'HIT@20': '0.0830', 'NDCG@20': '0.0403'}
{'Epoch': 47, 'HIT@5': '0.0456', 'NDCG@5': '0.0308', 'HIT@10': '0.0640', 'NDCG@10': '0.0367', 'HIT@20': '0.0909', 'NDCG@20': '0.0434'}
{'Epoch': 47, 'HIT@5': '0.0449', 'NDCG@5': '0.0306', 'HIT@10': '0.0642', 'NDCG@10': '0.0368', 'HIT@20': '0.0888', 'NDCG@20': '0.0430'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0419', 'NDCG@5': '0.0288', 'HIT@10': '0.0579', 'NDCG@10': '0.0340', 'HIT@20': '0.0830', 'NDCG@20': '0.0403'}
Model 2 (Mamba4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0456', 'NDCG@5': '0.0308', 'HIT@10': '0.0640', 'NDCG@10': '0.0367', 'HIT@20': '0.0909', 'NDCG@20': '0.0434'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0449', 'NDCG@5': '0.0306', 'HIT@10': '0.0642', 'NDCG@10': '0.0368', 'HIT@20': '0.0888', 'NDCG@20': '0.0430'}
{'Epoch': 101, 'HIT@5': '0.0424', 'NDCG@5': '0.0293', 'HIT@10': '0.0587', 'NDCG@10': '0.0346', 'HIT@20': '0.0823', 'NDCG@20': '0.0405'}
{'Epoch': 101, 'HIT@5': '0.0452', 'NDCG@5': '0.0314', 'HIT@10': '0.0638', 'NDCG@10': '0.0374', 'HIT@20': '0.0837', 'NDCG@20': '0.0424'}
{'Epoch': 101, 'HIT@5': '0.0449', 'NDCG@5': '0.0311', 'HIT@10': '0.0642', 'NDCG@10': '0.0372', 'HIT@20': '0.0868', 'NDCG@20': '0.0429'}
Model 1 (SASRec) Results: {'Epoch': 101, 'HIT@5': '0.0424', 'NDCG@5': '0.0293', 'HIT@10': '0.0587', 'NDCG@10': '0.0346', 'HIT@20': '0.0823', 'NDCG@20': '0.0405'}
Model 2 (Mamba4Rec) Results: {'Epoch': 101, 'HIT@5': '0.0452', 'NDCG@5': '0.0314', 'HIT@10': '0.0638', 'NDCG@10': '0.0374', 'HIT@20': '0.0837', 'NDCG@20': '0.0424'}
Ensemble Results: {'Epoch': 101, 'HIT@5': '0.0449', 'NDCG@5': '0.0311', 'HIT@10': '0.0642', 'NDCG@10': '0.0372', 'HIT@20': '0.0868', 'NDCG@20': '0.0429'}
{'Epoch': 47, 'HIT@5': '0.0402', 'NDCG@5': '0.0270', 'HIT@10': '0.0596', 'NDCG@10': '0.0332', 'HIT@20': '0.0781', 'NDCG@20': '0.0379'}
{'Epoch': 47, 'HIT@5': '0.0396', 'NDCG@5': '0.0284', 'HIT@10': '0.0556', 'NDCG@10': '0.0336', 'HIT@20': '0.0801', 'NDCG@20': '0.0396'}
{'Epoch': 47, 'HIT@5': '0.0427', 'NDCG@5': '0.0289', 'HIT@10': '0.0610', 'NDCG@10': '0.0347', 'HIT@20': '0.0829', 'NDCG@20': '0.0403'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0402', 'NDCG@5': '0.0270', 'HIT@10': '0.0596', 'NDCG@10': '0.0332', 'HIT@20': '0.0781', 'NDCG@20': '0.0379'}
Model 2 (Mamba4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0396', 'NDCG@5': '0.0284', 'HIT@10': '0.0556', 'NDCG@10': '0.0336', 'HIT@20': '0.0801', 'NDCG@20': '0.0396'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0427', 'NDCG@5': '0.0289', 'HIT@10': '0.0610', 'NDCG@10': '0.0347', 'HIT@20': '0.0829', 'NDCG@20': '0.0403'}
{'Epoch': 101, 'HIT@5': '0.0379', 'NDCG@5': '0.0262', 'HIT@10': '0.0539', 'NDCG@10': '0.0313', 'HIT@20': '0.0758', 'NDCG@20': '0.0369'}
{'epoch': 84, 'avg_loss': '4.7053', 'avg_bpr_loss': '4.4234', 'avg_kd_loss': '0.2820'}
{'Epoch': 101, 'HIT@5': '0.0396', 'NDCG@5': '0.0268', 'HIT@10': '0.0573', 'NDCG@10': '0.0325', 'HIT@20': '0.0781', 'NDCG@20': '0.0377'}
{'Epoch': 101, 'HIT@5': '0.0413', 'NDCG@5': '0.0279', 'HIT@10': '0.0565', 'NDCG@10': '0.0327', 'HIT@20': '0.0775', 'NDCG@20': '0.0380'}
Model 1 (SASRec) Results: {'Epoch': 101, 'HIT@5': '0.0379', 'NDCG@5': '0.0262', 'HIT@10': '0.0539', 'NDCG@10': '0.0313', 'HIT@20': '0.0758', 'NDCG@20': '0.0369'}
Model 2 (Mamba4Rec) Results: {'Epoch': 101, 'HIT@5': '0.0396', 'NDCG@5': '0.0268', 'HIT@10': '0.0573', 'NDCG@10': '0.0325', 'HIT@20': '0.0781', 'NDCG@20': '0.0377'}
Ensemble Results: {'Epoch': 101, 'HIT@5': '0.0413', 'NDCG@5': '0.0279', 'HIT@10': '0.0565', 'NDCG@10': '0.0327', 'HIT@20': '0.0775', 'NDCG@20': '0.0380'}
{'Epoch': 84, 'HIT@5': '0.0424', 'NDCG@5': '0.0295', 'HIT@10': '0.0593', 'NDCG@10': '0.0349', 'HIT@20': '0.0848', 'NDCG@20': '0.0413'}
{'Epoch': 84, 'HIT@5': '0.0438', 'NDCG@5': '0.0312', 'HIT@10': '0.0652', 'NDCG@10': '0.0381', 'HIT@20': '0.0878', 'NDCG@20': '0.0438'}
{'Epoch': 84, 'HIT@5': '0.0456', 'NDCG@5': '0.0314', 'HIT@10': '0.0626', 'NDCG@10': '0.0369', 'HIT@20': '0.0888', 'NDCG@20': '0.0435'}
Model 1 (SASRec) Results: {'Epoch': 84, 'HIT@5': '0.0424', 'NDCG@5': '0.0295', 'HIT@10': '0.0593', 'NDCG@10': '0.0349', 'HIT@20': '0.0848', 'NDCG@20': '0.0413'}
Model 2 (Mamba4Rec) Results: {'Epoch': 84, 'HIT@5': '0.0438', 'NDCG@5': '0.0312', 'HIT@10': '0.0652', 'NDCG@10': '0.0381', 'HIT@20': '0.0878', 'NDCG@20': '0.0438'}
Ensemble Results: {'Epoch': 84, 'HIT@5': '0.0456', 'NDCG@5': '0.0314', 'HIT@10': '0.0626', 'NDCG@10': '0.0369', 'HIT@20': '0.0888', 'NDCG@20': '0.0435'}
{'Epoch': 84, 'HIT@5': '0.0385', 'NDCG@5': '0.0272', 'HIT@10': '0.0570', 'NDCG@10': '0.0332', 'HIT@20': '0.0750', 'NDCG@20': '0.0377'}
{'Epoch': 84, 'HIT@5': '0.0382', 'NDCG@5': '0.0266', 'HIT@10': '0.0570', 'NDCG@10': '0.0327', 'HIT@20': '0.0815', 'NDCG@20': '0.0389'}
{'Epoch': 84, 'HIT@5': '0.0416', 'NDCG@5': '0.0285', 'HIT@10': '0.0576', 'NDCG@10': '0.0336', 'HIT@20': '0.0817', 'NDCG@20': '0.0396'}
Model 1 (SASRec) Results: {'Epoch': 84, 'HIT@5': '0.0385', 'NDCG@5': '0.0272', 'HIT@10': '0.0570', 'NDCG@10': '0.0332', 'HIT@20': '0.0750', 'NDCG@20': '0.0377'}
Model 2 (Mamba4Rec) Results: {'Epoch': 84, 'HIT@5': '0.0382', 'NDCG@5': '0.0266', 'HIT@10': '0.0570', 'NDCG@10': '0.0327', 'HIT@20': '0.0815', 'NDCG@20': '0.0389'}
Ensemble Results: {'Epoch': 84, 'HIT@5': '0.0416', 'NDCG@5': '0.0285', 'HIT@10': '0.0576', 'NDCG@10': '0.0336', 'HIT@20': '0.0817', 'NDCG@20': '0.0396'}
{'epoch': 123, 'avg_loss': '4.5725', 'avg_bpr_loss': '4.2811', 'avg_kd_loss': '0.2914'}
{'Epoch': 123, 'HIT@5': '0.0435', 'NDCG@5': '0.0307', 'HIT@10': '0.0601', 'NDCG@10': '0.0360', 'HIT@20': '0.0851', 'NDCG@20': '0.0423'}
{'Epoch': 123, 'HIT@5': '0.0462', 'NDCG@5': '0.0323', 'HIT@10': '0.0639', 'NDCG@10': '0.0380', 'HIT@20': '0.0861', 'NDCG@20': '0.0436'}
{'Epoch': 123, 'HIT@5': '0.0461', 'NDCG@5': '0.0323', 'HIT@10': '0.0632', 'NDCG@10': '0.0378', 'HIT@20': '0.0890', 'NDCG@20': '0.0443'}
Model 1 (SASRec) Results: {'Epoch': 123, 'HIT@5': '0.0435', 'NDCG@5': '0.0307', 'HIT@10': '0.0601', 'NDCG@10': '0.0360', 'HIT@20': '0.0851', 'NDCG@20': '0.0423'}
Model 2 (Mamba4Rec) Results: {'Epoch': 123, 'HIT@5': '0.0462', 'NDCG@5': '0.0323', 'HIT@10': '0.0639', 'NDCG@10': '0.0380', 'HIT@20': '0.0861', 'NDCG@20': '0.0436'}
Ensemble Results: {'Epoch': 123, 'HIT@5': '0.0461', 'NDCG@5': '0.0323', 'HIT@10': '0.0632', 'NDCG@10': '0.0378', 'HIT@20': '0.0890', 'NDCG@20': '0.0443'}
{'Epoch': 123, 'HIT@5': '0.0396', 'NDCG@5': '0.0269', 'HIT@10': '0.0590', 'NDCG@10': '0.0332', 'HIT@20': '0.0803', 'NDCG@20': '0.0385'}
{'Epoch': 123, 'HIT@5': '0.0421', 'NDCG@5': '0.0283', 'HIT@10': '0.0576', 'NDCG@10': '0.0332', 'HIT@20': '0.0792', 'NDCG@20': '0.0387'}
{'Epoch': 123, 'HIT@5': '0.0416', 'NDCG@5': '0.0278', 'HIT@10': '0.0598', 'NDCG@10': '0.0337', 'HIT@20': '0.0823', 'NDCG@20': '0.0393'}
Model 1 (SASRec) Results: {'Epoch': 123, 'HIT@5': '0.0396', 'NDCG@5': '0.0269', 'HIT@10': '0.0590', 'NDCG@10': '0.0332', 'HIT@20': '0.0803', 'NDCG@20': '0.0385'}
Model 2 (Mamba4Rec) Results: {'Epoch': 123, 'HIT@5': '0.0421', 'NDCG@5': '0.0283', 'HIT@10': '0.0576', 'NDCG@10': '0.0332', 'HIT@20': '0.0792', 'NDCG@20': '0.0387'}
Ensemble Results: {'Epoch': 123, 'HIT@5': '0.0416', 'NDCG@5': '0.0278', 'HIT@10': '0.0598', 'NDCG@10': '0.0337', 'HIT@20': '0.0823', 'NDCG@20': '0.0393'}
{'epoch': 48, 'avg_loss': '4.7874', 'avg_bpr_loss': '4.5169', 'avg_kd_loss': '0.2705'}
{'epoch': 102, 'avg_loss': '4.6464', 'avg_bpr_loss': '4.3587', 'avg_kd_loss': '0.2877'}
{'Epoch': 48, 'HIT@5': '0.0424', 'NDCG@5': '0.0289', 'HIT@10': '0.0605', 'NDCG@10': '0.0347', 'HIT@20': '0.0822', 'NDCG@20': '0.0401'}
{'Epoch': 48, 'HIT@5': '0.0462', 'NDCG@5': '0.0315', 'HIT@10': '0.0647', 'NDCG@10': '0.0375', 'HIT@20': '0.0904', 'NDCG@20': '0.0439'}
{'Epoch': 48, 'HIT@5': '0.0448', 'NDCG@5': '0.0312', 'HIT@10': '0.0639', 'NDCG@10': '0.0374', 'HIT@20': '0.0892', 'NDCG@20': '0.0438'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0424', 'NDCG@5': '0.0289', 'HIT@10': '0.0605', 'NDCG@10': '0.0347', 'HIT@20': '0.0822', 'NDCG@20': '0.0401'}
Model 2 (Mamba4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0462', 'NDCG@5': '0.0315', 'HIT@10': '0.0647', 'NDCG@10': '0.0375', 'HIT@20': '0.0904', 'NDCG@20': '0.0439'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0448', 'NDCG@5': '0.0312', 'HIT@10': '0.0639', 'NDCG@10': '0.0374', 'HIT@20': '0.0892', 'NDCG@20': '0.0438'}
{'Epoch': 102, 'HIT@5': '0.0409', 'NDCG@5': '0.0286', 'HIT@10': '0.0590', 'NDCG@10': '0.0345', 'HIT@20': '0.0815', 'NDCG@20': '0.0402'}
{'Epoch': 102, 'HIT@5': '0.0447', 'NDCG@5': '0.0314', 'HIT@10': '0.0629', 'NDCG@10': '0.0373', 'HIT@20': '0.0837', 'NDCG@20': '0.0426'}
{'Epoch': 102, 'HIT@5': '0.0438', 'NDCG@5': '0.0304', 'HIT@10': '0.0628', 'NDCG@10': '0.0365', 'HIT@20': '0.0872', 'NDCG@20': '0.0427'}
Model 1 (SASRec) Results: {'Epoch': 102, 'HIT@5': '0.0409', 'NDCG@5': '0.0286', 'HIT@10': '0.0590', 'NDCG@10': '0.0345', 'HIT@20': '0.0815', 'NDCG@20': '0.0402'}
Model 2 (Mamba4Rec) Results: {'Epoch': 102, 'HIT@5': '0.0447', 'NDCG@5': '0.0314', 'HIT@10': '0.0629', 'NDCG@10': '0.0373', 'HIT@20': '0.0837', 'NDCG@20': '0.0426'}
Ensemble Results: {'Epoch': 102, 'HIT@5': '0.0438', 'NDCG@5': '0.0304', 'HIT@10': '0.0628', 'NDCG@10': '0.0365', 'HIT@20': '0.0872', 'NDCG@20': '0.0427'}
{'Epoch': 48, 'HIT@5': '0.0404', 'NDCG@5': '0.0282', 'HIT@10': '0.0587', 'NDCG@10': '0.0341', 'HIT@20': '0.0798', 'NDCG@20': '0.0394'}
{'Epoch': 48, 'HIT@5': '0.0402', 'NDCG@5': '0.0280', 'HIT@10': '0.0570', 'NDCG@10': '0.0334', 'HIT@20': '0.0781', 'NDCG@20': '0.0387'}
{'Epoch': 48, 'HIT@5': '0.0424', 'NDCG@5': '0.0294', 'HIT@10': '0.0626', 'NDCG@10': '0.0359', 'HIT@20': '0.0829', 'NDCG@20': '0.0409'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0404', 'NDCG@5': '0.0282', 'HIT@10': '0.0587', 'NDCG@10': '0.0341', 'HIT@20': '0.0798', 'NDCG@20': '0.0394'}
Model 2 (Mamba4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0402', 'NDCG@5': '0.0280', 'HIT@10': '0.0570', 'NDCG@10': '0.0334', 'HIT@20': '0.0781', 'NDCG@20': '0.0387'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0424', 'NDCG@5': '0.0294', 'HIT@10': '0.0626', 'NDCG@10': '0.0359', 'HIT@20': '0.0829', 'NDCG@20': '0.0409'}
{'epoch': 85, 'avg_loss': '4.7052', 'avg_bpr_loss': '4.4231', 'avg_kd_loss': '0.2821'}
{'Epoch': 102, 'HIT@5': '0.0385', 'NDCG@5': '0.0263', 'HIT@10': '0.0565', 'NDCG@10': '0.0320', 'HIT@20': '0.0756', 'NDCG@20': '0.0368'}
{'Epoch': 102, 'HIT@5': '0.0404', 'NDCG@5': '0.0276', 'HIT@10': '0.0562', 'NDCG@10': '0.0326', 'HIT@20': '0.0801', 'NDCG@20': '0.0386'}
{'Epoch': 102, 'HIT@5': '0.0413', 'NDCG@5': '0.0288', 'HIT@10': '0.0579', 'NDCG@10': '0.0341', 'HIT@20': '0.0809', 'NDCG@20': '0.0399'}
Model 1 (SASRec) Results: {'Epoch': 102, 'HIT@5': '0.0385', 'NDCG@5': '0.0263', 'HIT@10': '0.0565', 'NDCG@10': '0.0320', 'HIT@20': '0.0756', 'NDCG@20': '0.0368'}
Model 2 (Mamba4Rec) Results: {'Epoch': 102, 'HIT@5': '0.0404', 'NDCG@5': '0.0276', 'HIT@10': '0.0562', 'NDCG@10': '0.0326', 'HIT@20': '0.0801', 'NDCG@20': '0.0386'}
Ensemble Results: {'Epoch': 102, 'HIT@5': '0.0413', 'NDCG@5': '0.0288', 'HIT@10': '0.0579', 'NDCG@10': '0.0341', 'HIT@20': '0.0809', 'NDCG@20': '0.0399'}
{'Epoch': 85, 'HIT@5': '0.0420', 'NDCG@5': '0.0293', 'HIT@10': '0.0598', 'NDCG@10': '0.0351', 'HIT@20': '0.0840', 'NDCG@20': '0.0411'}
{'Epoch': 85, 'HIT@5': '0.0433', 'NDCG@5': '0.0306', 'HIT@10': '0.0624', 'NDCG@10': '0.0368', 'HIT@20': '0.0861', 'NDCG@20': '0.0428'}
{'Epoch': 85, 'HIT@5': '0.0448', 'NDCG@5': '0.0314', 'HIT@10': '0.0631', 'NDCG@10': '0.0373', 'HIT@20': '0.0876', 'NDCG@20': '0.0435'}
Model 1 (SASRec) Results: {'Epoch': 85, 'HIT@5': '0.0420', 'NDCG@5': '0.0293', 'HIT@10': '0.0598', 'NDCG@10': '0.0351', 'HIT@20': '0.0840', 'NDCG@20': '0.0411'}
Model 2 (Mamba4Rec) Results: {'Epoch': 85, 'HIT@5': '0.0433', 'NDCG@5': '0.0306', 'HIT@10': '0.0624', 'NDCG@10': '0.0368', 'HIT@20': '0.0861', 'NDCG@20': '0.0428'}
Ensemble Results: {'Epoch': 85, 'HIT@5': '0.0448', 'NDCG@5': '0.0314', 'HIT@10': '0.0631', 'NDCG@10': '0.0373', 'HIT@20': '0.0876', 'NDCG@20': '0.0435'}
{'Epoch': 85, 'HIT@5': '0.0390', 'NDCG@5': '0.0269', 'HIT@10': '0.0579', 'NDCG@10': '0.0330', 'HIT@20': '0.0761', 'NDCG@20': '0.0375'}
{'Epoch': 85, 'HIT@5': '0.0427', 'NDCG@5': '0.0284', 'HIT@10': '0.0548', 'NDCG@10': '0.0323', 'HIT@20': '0.0817', 'NDCG@20': '0.0391'}
{'Epoch': 85, 'HIT@5': '0.0419', 'NDCG@5': '0.0287', 'HIT@10': '0.0581', 'NDCG@10': '0.0339', 'HIT@20': '0.0806', 'NDCG@20': '0.0395'}
Model 1 (SASRec) Results: {'Epoch': 85, 'HIT@5': '0.0390', 'NDCG@5': '0.0269', 'HIT@10': '0.0579', 'NDCG@10': '0.0330', 'HIT@20': '0.0761', 'NDCG@20': '0.0375'}
Model 2 (Mamba4Rec) Results: {'Epoch': 85, 'HIT@5': '0.0427', 'NDCG@5': '0.0284', 'HIT@10': '0.0548', 'NDCG@10': '0.0323', 'HIT@20': '0.0817', 'NDCG@20': '0.0391'}
Ensemble Results: {'Epoch': 85, 'HIT@5': '0.0419', 'NDCG@5': '0.0287', 'HIT@10': '0.0581', 'NDCG@10': '0.0339', 'HIT@20': '0.0806', 'NDCG@20': '0.0395'}
{'epoch': 124, 'avg_loss': '4.5759', 'avg_bpr_loss': '4.2853', 'avg_kd_loss': '0.2906'}
{'Epoch': 124, 'HIT@5': '0.0414', 'NDCG@5': '0.0300', 'HIT@10': '0.0621', 'NDCG@10': '0.0366', 'HIT@20': '0.0841', 'NDCG@20': '0.0422'}
{'Epoch': 124, 'HIT@5': '0.0459', 'NDCG@5': '0.0323', 'HIT@10': '0.0654', 'NDCG@10': '0.0386', 'HIT@20': '0.0886', 'NDCG@20': '0.0445'}
{'Epoch': 124, 'HIT@5': '0.0435', 'NDCG@5': '0.0314', 'HIT@10': '0.0652', 'NDCG@10': '0.0385', 'HIT@20': '0.0900', 'NDCG@20': '0.0447'}
Model 1 (SASRec) Results: {'Epoch': 124, 'HIT@5': '0.0414', 'NDCG@5': '0.0300', 'HIT@10': '0.0621', 'NDCG@10': '0.0366', 'HIT@20': '0.0841', 'NDCG@20': '0.0422'}
Model 2 (Mamba4Rec) Results: {'Epoch': 124, 'HIT@5': '0.0459', 'NDCG@5': '0.0323', 'HIT@10': '0.0654', 'NDCG@10': '0.0386', 'HIT@20': '0.0886', 'NDCG@20': '0.0445'}
Ensemble Results: {'Epoch': 124, 'HIT@5': '0.0435', 'NDCG@5': '0.0314', 'HIT@10': '0.0652', 'NDCG@10': '0.0385', 'HIT@20': '0.0900', 'NDCG@20': '0.0447'}
{'Epoch': 124, 'HIT@5': '0.0402', 'NDCG@5': '0.0276', 'HIT@10': '0.0576', 'NDCG@10': '0.0333', 'HIT@20': '0.0792', 'NDCG@20': '0.0387'}
{'Epoch': 124, 'HIT@5': '0.0419', 'NDCG@5': '0.0298', 'HIT@10': '0.0593', 'NDCG@10': '0.0355', 'HIT@20': '0.0803', 'NDCG@20': '0.0407'}
{'Epoch': 124, 'HIT@5': '0.0413', 'NDCG@5': '0.0293', 'HIT@10': '0.0579', 'NDCG@10': '0.0345', 'HIT@20': '0.0843', 'NDCG@20': '0.0413'}
Model 1 (SASRec) Results: {'Epoch': 124, 'HIT@5': '0.0402', 'NDCG@5': '0.0276', 'HIT@10': '0.0576', 'NDCG@10': '0.0333', 'HIT@20': '0.0792', 'NDCG@20': '0.0387'}
Model 2 (Mamba4Rec) Results: {'Epoch': 124, 'HIT@5': '0.0419', 'NDCG@5': '0.0298', 'HIT@10': '0.0593', 'NDCG@10': '0.0355', 'HIT@20': '0.0803', 'NDCG@20': '0.0407'}
Ensemble Results: {'Epoch': 124, 'HIT@5': '0.0413', 'NDCG@5': '0.0293', 'HIT@10': '0.0579', 'NDCG@10': '0.0345', 'HIT@20': '0.0843', 'NDCG@20': '0.0413'}
{'epoch': 49, 'avg_loss': '4.7793', 'avg_bpr_loss': '4.5059', 'avg_kd_loss': '0.2734'}
{'epoch': 103, 'avg_loss': '4.6462', 'avg_bpr_loss': '4.3569', 'avg_kd_loss': '0.2893'}
{'Epoch': 49, 'HIT@5': '0.0428', 'NDCG@5': '0.0295', 'HIT@10': '0.0588', 'NDCG@10': '0.0346', 'HIT@20': '0.0826', 'NDCG@20': '0.0406'}
{'Epoch': 103, 'HIT@5': '0.0426', 'NDCG@5': '0.0293', 'HIT@10': '0.0596', 'NDCG@10': '0.0348', 'HIT@20': '0.0827', 'NDCG@20': '0.0406'}
{'Epoch': 49, 'HIT@5': '0.0444', 'NDCG@5': '0.0310', 'HIT@10': '0.0625', 'NDCG@10': '0.0369', 'HIT@20': '0.0862', 'NDCG@20': '0.0429'}
{'Epoch': 103, 'HIT@5': '0.0454', 'NDCG@5': '0.0308', 'HIT@10': '0.0638', 'NDCG@10': '0.0368', 'HIT@20': '0.0875', 'NDCG@20': '0.0428'}
{'Epoch': 49, 'HIT@5': '0.0441', 'NDCG@5': '0.0305', 'HIT@10': '0.0645', 'NDCG@10': '0.0370', 'HIT@20': '0.0893', 'NDCG@20': '0.0433'}
