Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1763925118.1650164.pt')
{'epoch': 0, 'avg_loss': '8.4252', 'avg_bpr_loss': '8.4054', 'avg_kd_loss': '0.0198'}
{'Epoch': 5, 'HIT@5': '0.0239', 'NDCG@5': '0.0156', 'HIT@10': '0.0358', 'NDCG@10': '0.0194', 'HIT@20': '0.0539', 'NDCG@20': '0.0239'}
{'Epoch': 5, 'HIT@5': '0.0338', 'NDCG@5': '0.0225', 'HIT@10': '0.0474', 'NDCG@10': '0.0268', 'HIT@20': '0.0716', 'NDCG@20': '0.0329'}
Model 1 (SASRec) Results: {'Epoch': 5, 'HIT@5': '0.0353', 'NDCG@5': '0.0247', 'HIT@10': '0.0519', 'NDCG@10': '0.0299', 'HIT@20': '0.0727', 'NDCG@20': '0.0351'}
Model 2 (GRU4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0239', 'NDCG@5': '0.0156', 'HIT@10': '0.0358', 'NDCG@10': '0.0194', 'HIT@20': '0.0539', 'NDCG@20': '0.0239'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0338', 'NDCG@5': '0.0225', 'HIT@10': '0.0474', 'NDCG@10': '0.0268', 'HIT@20': '0.0716', 'NDCG@20': '0.0329'}
{'Epoch': 5, 'HIT@5': '0.0335', 'NDCG@5': '0.0223', 'HIT@10': '0.0532', 'NDCG@10': '0.0288', 'HIT@20': '0.0818', 'NDCG@20': '0.0359'}
{'Epoch': 5, 'HIT@5': '0.0224', 'NDCG@5': '0.0138', 'HIT@10': '0.0358', 'NDCG@10': '0.0182', 'HIT@20': '0.0510', 'NDCG@20': '0.0220'}
{'Epoch': 5, 'HIT@5': '0.0308', 'NDCG@5': '0.0210', 'HIT@10': '0.0492', 'NDCG@10': '0.0269', 'HIT@20': '0.0800', 'NDCG@20': '0.0346'}
Model 1 (SASRec) Results: {'Epoch': 5, 'HIT@5': '0.0335', 'NDCG@5': '0.0223', 'HIT@10': '0.0532', 'NDCG@10': '0.0288', 'HIT@20': '0.0818', 'NDCG@20': '0.0359'}
Model 2 (GRU4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0224', 'NDCG@5': '0.0138', 'HIT@10': '0.0358', 'NDCG@10': '0.0182', 'HIT@20': '0.0510', 'NDCG@20': '0.0220'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0308', 'NDCG@5': '0.0210', 'HIT@10': '0.0492', 'NDCG@10': '0.0269', 'HIT@20': '0.0800', 'NDCG@20': '0.0346'}
{'epoch': 6, 'avg_loss': '8.1231', 'avg_bpr_loss': '8.0938', 'avg_kd_loss': '0.0293'}
{'Epoch': 6, 'HIT@5': '0.0389', 'NDCG@5': '0.0266', 'HIT@10': '0.0543', 'NDCG@10': '0.0315', 'HIT@20': '0.0803', 'NDCG@20': '0.0381'}
{'Epoch': 6, 'HIT@5': '0.0244', 'NDCG@5': '0.0152', 'HIT@10': '0.0373', 'NDCG@10': '0.0193', 'HIT@20': '0.0610', 'NDCG@20': '0.0253'}
{'Epoch': 6, 'HIT@5': '0.0347', 'NDCG@5': '0.0235', 'HIT@10': '0.0517', 'NDCG@10': '0.0289', 'HIT@20': '0.0760', 'NDCG@20': '0.0352'}
Model 1 (SASRec) Results: {'Epoch': 6, 'HIT@5': '0.0389', 'NDCG@5': '0.0266', 'HIT@10': '0.0543', 'NDCG@10': '0.0315', 'HIT@20': '0.0803', 'NDCG@20': '0.0381'}
Model 2 (GRU4Rec) Results: {'Epoch': 6, 'HIT@5': '0.0244', 'NDCG@5': '0.0152', 'HIT@10': '0.0373', 'NDCG@10': '0.0193', 'HIT@20': '0.0610', 'NDCG@20': '0.0253'}
Ensemble Results: {'Epoch': 6, 'HIT@5': '0.0347', 'NDCG@5': '0.0235', 'HIT@10': '0.0517', 'NDCG@10': '0.0289', 'HIT@20': '0.0760', 'NDCG@20': '0.0352'}
{'Epoch': 6, 'HIT@5': '0.0367', 'NDCG@5': '0.0254', 'HIT@10': '0.0590', 'NDCG@10': '0.0325', 'HIT@20': '0.0899', 'NDCG@20': '0.0403'}
{'Epoch': 6, 'HIT@5': '0.0192', 'NDCG@5': '0.0129', 'HIT@10': '0.0322', 'NDCG@10': '0.0172', 'HIT@20': '0.0572', 'NDCG@20': '0.0234'}
