Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-SASRec-GRU4Rec-Sports_and_Outdoors-a1.0-b1.0-l1.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Sports_and_Outdoors-a1.0-b1.0-l1.5-dwsb1.0-t0.0-1764026796.611733.pt')
{'epoch': 0, 'avg_loss': '9.8266', 'avg_bpr_loss': '9.8111', 'avg_kd_loss': '0.0156'}
{'Epoch': 0, 'HIT@5': '0.0041', 'NDCG@5': '0.0028', 'HIT@10': '0.0073', 'NDCG@10': '0.0038', 'HIT@20': '0.0117', 'NDCG@20': '0.0049'}
Model 2 (GRU4Rec) Results: {'Epoch': 10, 'HIT@5': '0.0176', 'NDCG@5': '0.0124', 'HIT@10': '0.0274', 'NDCG@10': '0.0156', 'HIT@20': '0.0407', 'NDCG@20': '0.0189'}
Ensemble Results: {'Epoch': 10, 'HIT@5': '0.0264', 'NDCG@5': '0.0177', 'HIT@10': '0.0393', 'NDCG@10': '0.0218', 'HIT@20': '0.0558', 'NDCG@20': '0.0260'}
{'epoch': 1, 'avg_loss': '9.7302', 'avg_bpr_loss': '9.7250', 'avg_kd_loss': '0.0052'}
{'Epoch': 10, 'HIT@5': '0.0233', 'NDCG@5': '0.0160', 'HIT@10': '0.0343', 'NDCG@10': '0.0194', 'HIT@20': '0.0534', 'NDCG@20': '0.0242'}
{'epoch': 30, 'avg_loss': '9.1230', 'avg_bpr_loss': '8.9013', 'avg_kd_loss': '0.2217'}
{'Epoch': 10, 'HIT@5': '0.0149', 'NDCG@5': '0.0101', 'HIT@10': '0.0233', 'NDCG@10': '0.0128', 'HIT@20': '0.0362', 'NDCG@20': '0.0160'}
{'Epoch': 10, 'HIT@5': '0.0222', 'NDCG@5': '0.0164', 'HIT@10': '0.0340', 'NDCG@10': '0.0202', 'HIT@20': '0.0579', 'NDCG@20': '0.0261'}
Model 1 (SASRec) Results: {'Epoch': 10, 'HIT@5': '0.0233', 'NDCG@5': '0.0160', 'HIT@10': '0.0343', 'NDCG@10': '0.0194', 'HIT@20': '0.0534', 'NDCG@20': '0.0242'}
Model 2 (GRU4Rec) Results: {'Epoch': 10, 'HIT@5': '0.0149', 'NDCG@5': '0.0101', 'HIT@10': '0.0233', 'NDCG@10': '0.0128', 'HIT@20': '0.0362', 'NDCG@20': '0.0160'}
Ensemble Results: {'Epoch': 10, 'HIT@5': '0.0222', 'NDCG@5': '0.0164', 'HIT@10': '0.0340', 'NDCG@10': '0.0202', 'HIT@20': '0.0579', 'NDCG@20': '0.0261'}
{'Epoch': 85, 'HIT@5': '0.0389', 'NDCG@5': '0.0274', 'HIT@10': '0.0584', 'NDCG@10': '0.0337', 'HIT@20': '0.0838', 'NDCG@20': '0.0400'}
{'Epoch': 85, 'HIT@5': '0.0270', 'NDCG@5': '0.0185', 'HIT@10': '0.0385', 'NDCG@10': '0.0223', 'HIT@20': '0.0549', 'NDCG@20': '0.0264'}
{'Epoch': 85, 'HIT@5': '0.0400', 'NDCG@5': '0.0277', 'HIT@10': '0.0574', 'NDCG@10': '0.0333', 'HIT@20': '0.0792', 'NDCG@20': '0.0388'}
Model 1 (SASRec) Results: {'Epoch': 85, 'HIT@5': '0.0389', 'NDCG@5': '0.0274', 'HIT@10': '0.0584', 'NDCG@10': '0.0337', 'HIT@20': '0.0838', 'NDCG@20': '0.0400'}
Model 2 (GRU4Rec) Results: {'Epoch': 85, 'HIT@5': '0.0270', 'NDCG@5': '0.0185', 'HIT@10': '0.0385', 'NDCG@10': '0.0223', 'HIT@20': '0.0549', 'NDCG@20': '0.0264'}
Ensemble Results: {'Epoch': 85, 'HIT@5': '0.0400', 'NDCG@5': '0.0277', 'HIT@10': '0.0574', 'NDCG@10': '0.0333', 'HIT@20': '0.0792', 'NDCG@20': '0.0388'}
{'Epoch': 30, 'HIT@5': '0.0378', 'NDCG@5': '0.0262', 'HIT@10': '0.0546', 'NDCG@10': '0.0316', 'HIT@20': '0.0751', 'NDCG@20': '0.0367'}
{'Epoch': 30, 'HIT@5': '0.0236', 'NDCG@5': '0.0167', 'HIT@10': '0.0338', 'NDCG@10': '0.0200', 'HIT@20': '0.0518', 'NDCG@20': '0.0245'}
{'Epoch': 1, 'HIT@5': '0.0052', 'NDCG@5': '0.0038', 'HIT@10': '0.0072', 'NDCG@10': '0.0044', 'HIT@20': '0.0111', 'NDCG@20': '0.0054'}
{'Epoch': 85, 'HIT@5': '0.0416', 'NDCG@5': '0.0285', 'HIT@10': '0.0570', 'NDCG@10': '0.0334', 'HIT@20': '0.0823', 'NDCG@20': '0.0398'}
{'Epoch': 30, 'HIT@5': '0.0375', 'NDCG@5': '0.0267', 'HIT@10': '0.0531', 'NDCG@10': '0.0316', 'HIT@20': '0.0775', 'NDCG@20': '0.0377'}
Model 1 (SASRec) Results: {'Epoch': 30, 'HIT@5': '0.0378', 'NDCG@5': '0.0262', 'HIT@10': '0.0546', 'NDCG@10': '0.0316', 'HIT@20': '0.0751', 'NDCG@20': '0.0367'}
Model 2 (GRU4Rec) Results: {'Epoch': 30, 'HIT@5': '0.0236', 'NDCG@5': '0.0167', 'HIT@10': '0.0338', 'NDCG@10': '0.0200', 'HIT@20': '0.0518', 'NDCG@20': '0.0245'}
Ensemble Results: {'Epoch': 30, 'HIT@5': '0.0375', 'NDCG@5': '0.0267', 'HIT@10': '0.0531', 'NDCG@10': '0.0316', 'HIT@20': '0.0775', 'NDCG@20': '0.0377'}
{'Epoch': 85, 'HIT@5': '0.0199', 'NDCG@5': '0.0131', 'HIT@10': '0.0351', 'NDCG@10': '0.0180', 'HIT@20': '0.0570', 'NDCG@20': '0.0235'}
{'Epoch': 1, 'HIT@5': '0.0049', 'NDCG@5': '0.0032', 'HIT@10': '0.0076', 'NDCG@10': '0.0040', 'HIT@20': '0.0132', 'NDCG@20': '0.0055'}
{'Epoch': 85, 'HIT@5': '0.0371', 'NDCG@5': '0.0248', 'HIT@10': '0.0534', 'NDCG@10': '0.0300', 'HIT@20': '0.0781', 'NDCG@20': '0.0363'}
Model 1 (SASRec) Results: {'Epoch': 85, 'HIT@5': '0.0416', 'NDCG@5': '0.0285', 'HIT@10': '0.0570', 'NDCG@10': '0.0334', 'HIT@20': '0.0823', 'NDCG@20': '0.0398'}
Model 2 (GRU4Rec) Results: {'Epoch': 85, 'HIT@5': '0.0199', 'NDCG@5': '0.0131', 'HIT@10': '0.0351', 'NDCG@10': '0.0180', 'HIT@20': '0.0570', 'NDCG@20': '0.0235'}
Ensemble Results: {'Epoch': 85, 'HIT@5': '0.0371', 'NDCG@5': '0.0248', 'HIT@10': '0.0534', 'NDCG@10': '0.0300', 'HIT@20': '0.0781', 'NDCG@20': '0.0363'}
{'Epoch': 1, 'HIT@5': '0.0055', 'NDCG@5': '0.0037', 'HIT@10': '0.0079', 'NDCG@10': '0.0044', 'HIT@20': '0.0121', 'NDCG@20': '0.0055'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0052', 'NDCG@5': '0.0038', 'HIT@10': '0.0072', 'NDCG@10': '0.0044', 'HIT@20': '0.0111', 'NDCG@20': '0.0054'}
Model 2 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0049', 'NDCG@5': '0.0032', 'HIT@10': '0.0076', 'NDCG@10': '0.0040', 'HIT@20': '0.0132', 'NDCG@20': '0.0055'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0055', 'NDCG@5': '0.0037', 'HIT@10': '0.0079', 'NDCG@10': '0.0044', 'HIT@20': '0.0121', 'NDCG@20': '0.0055'}
{'epoch': 47, 'avg_loss': '8.8941', 'avg_bpr_loss': '8.5975', 'avg_kd_loss': '0.2967'}
{'Epoch': 30, 'HIT@5': '0.0374', 'NDCG@5': '0.0248', 'HIT@10': '0.0525', 'NDCG@10': '0.0297', 'HIT@20': '0.0750', 'NDCG@20': '0.0354'}
{'Epoch': 30, 'HIT@5': '0.0219', 'NDCG@5': '0.0137', 'HIT@10': '0.0343', 'NDCG@10': '0.0177', 'HIT@20': '0.0522', 'NDCG@20': '0.0222'}
{'Epoch': 30, 'HIT@5': '0.0351', 'NDCG@5': '0.0222', 'HIT@10': '0.0525', 'NDCG@10': '0.0277', 'HIT@20': '0.0756', 'NDCG@20': '0.0335'}
Model 1 (SASRec) Results: {'Epoch': 30, 'HIT@5': '0.0374', 'NDCG@5': '0.0248', 'HIT@10': '0.0525', 'NDCG@10': '0.0297', 'HIT@20': '0.0750', 'NDCG@20': '0.0354'}
Model 2 (GRU4Rec) Results: {'Epoch': 30, 'HIT@5': '0.0219', 'NDCG@5': '0.0137', 'HIT@10': '0.0343', 'NDCG@10': '0.0177', 'HIT@20': '0.0522', 'NDCG@20': '0.0222'}
Ensemble Results: {'Epoch': 30, 'HIT@5': '0.0351', 'NDCG@5': '0.0222', 'HIT@10': '0.0525', 'NDCG@10': '0.0277', 'HIT@20': '0.0756', 'NDCG@20': '0.0335'}
{'Epoch': 1, 'HIT@5': '0.0022', 'NDCG@5': '0.0016', 'HIT@10': '0.0045', 'NDCG@10': '0.0024', 'HIT@20': '0.0079', 'NDCG@20': '0.0032'}
{'Epoch': 1, 'HIT@5': '0.0051', 'NDCG@5': '0.0029', 'HIT@10': '0.0096', 'NDCG@10': '0.0045', 'HIT@20': '0.0152', 'NDCG@20': '0.0059'}
{'Epoch': 1, 'HIT@5': '0.0037', 'NDCG@5': '0.0025', 'HIT@10': '0.0084', 'NDCG@10': '0.0040', 'HIT@20': '0.0138', 'NDCG@20': '0.0054'}
Model 1 (SASRec) Results: {'Epoch': 1, 'HIT@5': '0.0022', 'NDCG@5': '0.0016', 'HIT@10': '0.0045', 'NDCG@10': '0.0024', 'HIT@20': '0.0079', 'NDCG@20': '0.0032'}
Model 2 (GRU4Rec) Results: {'Epoch': 1, 'HIT@5': '0.0051', 'NDCG@5': '0.0029', 'HIT@10': '0.0096', 'NDCG@10': '0.0045', 'HIT@20': '0.0152', 'NDCG@20': '0.0059'}
Ensemble Results: {'Epoch': 1, 'HIT@5': '0.0037', 'NDCG@5': '0.0025', 'HIT@10': '0.0084', 'NDCG@10': '0.0040', 'HIT@20': '0.0138', 'NDCG@20': '0.0054'}
{'Epoch': 47, 'HIT@5': '0.0406', 'NDCG@5': '0.0290', 'HIT@10': '0.0570', 'NDCG@10': '0.0343', 'HIT@20': '0.0822', 'NDCG@20': '0.0407'}
{'Epoch': 47, 'HIT@5': '0.0268', 'NDCG@5': '0.0190', 'HIT@10': '0.0403', 'NDCG@10': '0.0233', 'HIT@20': '0.0566', 'NDCG@20': '0.0274'}
{'Epoch': 47, 'HIT@5': '0.0399', 'NDCG@5': '0.0281', 'HIT@10': '0.0590', 'NDCG@10': '0.0343', 'HIT@20': '0.0840', 'NDCG@20': '0.0406'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0406', 'NDCG@5': '0.0290', 'HIT@10': '0.0570', 'NDCG@10': '0.0343', 'HIT@20': '0.0822', 'NDCG@20': '0.0407'}
Model 2 (GRU4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0268', 'NDCG@5': '0.0190', 'HIT@10': '0.0403', 'NDCG@10': '0.0233', 'HIT@20': '0.0566', 'NDCG@20': '0.0274'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0399', 'NDCG@5': '0.0281', 'HIT@10': '0.0590', 'NDCG@10': '0.0343', 'HIT@20': '0.0840', 'NDCG@20': '0.0406'}
{'Epoch': 47, 'HIT@5': '0.0390', 'NDCG@5': '0.0262', 'HIT@10': '0.0542', 'NDCG@10': '0.0310', 'HIT@20': '0.0795', 'NDCG@20': '0.0373'}
{'Epoch': 47, 'HIT@5': '0.0233', 'NDCG@5': '0.0154', 'HIT@10': '0.0388', 'NDCG@10': '0.0203', 'HIT@20': '0.0556', 'NDCG@20': '0.0245'}
{'Epoch': 47, 'HIT@5': '0.0340', 'NDCG@5': '0.0242', 'HIT@10': '0.0489', 'NDCG@10': '0.0290', 'HIT@20': '0.0739', 'NDCG@20': '0.0352'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0390', 'NDCG@5': '0.0262', 'HIT@10': '0.0542', 'NDCG@10': '0.0310', 'HIT@20': '0.0795', 'NDCG@20': '0.0373'}
Model 2 (GRU4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0233', 'NDCG@5': '0.0154', 'HIT@10': '0.0388', 'NDCG@10': '0.0203', 'HIT@20': '0.0556', 'NDCG@20': '0.0245'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0340', 'NDCG@5': '0.0242', 'HIT@10': '0.0489', 'NDCG@10': '0.0290', 'HIT@20': '0.0739', 'NDCG@20': '0.0352'}
{'epoch': 11, 'avg_loss': '9.5121', 'avg_bpr_loss': '9.4451', 'avg_kd_loss': '0.0671'}
{'epoch': 86, 'avg_loss': '8.4681', 'avg_bpr_loss': '8.1200', 'avg_kd_loss': '0.3481'}
{'Epoch': 11, 'HIT@5': '0.0281', 'NDCG@5': '0.0198', 'HIT@10': '0.0406', 'NDCG@10': '0.0238', 'HIT@20': '0.0555', 'NDCG@20': '0.0276'}
{'Epoch': 11, 'HIT@5': '0.0195', 'NDCG@5': '0.0135', 'HIT@10': '0.0277', 'NDCG@10': '0.0160', 'HIT@20': '0.0400', 'NDCG@20': '0.0191'}
{'epoch': 2, 'avg_loss': '9.7126', 'avg_bpr_loss': '9.7084', 'avg_kd_loss': '0.0042'}
{'epoch': 31, 'avg_loss': '9.1026', 'avg_bpr_loss': '8.8745', 'avg_kd_loss': '0.2281'}
{'Epoch': 11, 'HIT@5': '0.0287', 'NDCG@5': '0.0204', 'HIT@10': '0.0412', 'NDCG@10': '0.0244', 'HIT@20': '0.0598', 'NDCG@20': '0.0291'}
Model 1 (SASRec) Results: {'Epoch': 11, 'HIT@5': '0.0281', 'NDCG@5': '0.0198', 'HIT@10': '0.0406', 'NDCG@10': '0.0238', 'HIT@20': '0.0555', 'NDCG@20': '0.0276'}
Model 2 (GRU4Rec) Results: {'Epoch': 11, 'HIT@5': '0.0195', 'NDCG@5': '0.0135', 'HIT@10': '0.0277', 'NDCG@10': '0.0160', 'HIT@20': '0.0400', 'NDCG@20': '0.0191'}
Ensemble Results: {'Epoch': 11, 'HIT@5': '0.0287', 'NDCG@5': '0.0204', 'HIT@10': '0.0412', 'NDCG@10': '0.0244', 'HIT@20': '0.0598', 'NDCG@20': '0.0291'}
{'Epoch': 86, 'HIT@5': '0.0396', 'NDCG@5': '0.0281', 'HIT@10': '0.0566', 'NDCG@10': '0.0335', 'HIT@20': '0.0796', 'NDCG@20': '0.0393'}
{'Epoch': 86, 'HIT@5': '0.0258', 'NDCG@5': '0.0175', 'HIT@10': '0.0404', 'NDCG@10': '0.0223', 'HIT@20': '0.0573', 'NDCG@20': '0.0265'}
{'Epoch': 86, 'HIT@5': '0.0390', 'NDCG@5': '0.0270', 'HIT@10': '0.0569', 'NDCG@10': '0.0328', 'HIT@20': '0.0796', 'NDCG@20': '0.0386'}
Model 1 (SASRec) Results: {'Epoch': 86, 'HIT@5': '0.0396', 'NDCG@5': '0.0281', 'HIT@10': '0.0566', 'NDCG@10': '0.0335', 'HIT@20': '0.0796', 'NDCG@20': '0.0393'}
Model 2 (GRU4Rec) Results: {'Epoch': 86, 'HIT@5': '0.0258', 'NDCG@5': '0.0175', 'HIT@10': '0.0404', 'NDCG@10': '0.0223', 'HIT@20': '0.0573', 'NDCG@20': '0.0265'}
Ensemble Results: {'Epoch': 86, 'HIT@5': '0.0390', 'NDCG@5': '0.0270', 'HIT@10': '0.0569', 'NDCG@10': '0.0328', 'HIT@20': '0.0796', 'NDCG@20': '0.0386'}
{'Epoch': 11, 'HIT@5': '0.0239', 'NDCG@5': '0.0171', 'HIT@10': '0.0374', 'NDCG@10': '0.0215', 'HIT@20': '0.0565', 'NDCG@20': '0.0263'}
{'Epoch': 11, 'HIT@5': '0.0166', 'NDCG@5': '0.0107', 'HIT@10': '0.0272', 'NDCG@10': '0.0141', 'HIT@20': '0.0399', 'NDCG@20': '0.0173'}
{'Epoch': 11, 'HIT@5': '0.0258', 'NDCG@5': '0.0173', 'HIT@10': '0.0376', 'NDCG@10': '0.0210', 'HIT@20': '0.0593', 'NDCG@20': '0.0264'}
Model 1 (SASRec) Results: {'Epoch': 11, 'HIT@5': '0.0239', 'NDCG@5': '0.0171', 'HIT@10': '0.0374', 'NDCG@10': '0.0215', 'HIT@20': '0.0565', 'NDCG@20': '0.0263'}
Model 2 (GRU4Rec) Results: {'Epoch': 11, 'HIT@5': '0.0166', 'NDCG@5': '0.0107', 'HIT@10': '0.0272', 'NDCG@10': '0.0141', 'HIT@20': '0.0399', 'NDCG@20': '0.0173'}
Ensemble Results: {'Epoch': 11, 'HIT@5': '0.0258', 'NDCG@5': '0.0173', 'HIT@10': '0.0376', 'NDCG@10': '0.0210', 'HIT@20': '0.0593', 'NDCG@20': '0.0264'}
{'Epoch': 31, 'HIT@5': '0.0371', 'NDCG@5': '0.0259', 'HIT@10': '0.0548', 'NDCG@10': '0.0316', 'HIT@20': '0.0770', 'NDCG@20': '0.0373'}
{'Epoch': 86, 'HIT@5': '0.0385', 'NDCG@5': '0.0275', 'HIT@10': '0.0562', 'NDCG@10': '0.0332', 'HIT@20': '0.0801', 'NDCG@20': '0.0392'}
{'Epoch': 86, 'HIT@5': '0.0205', 'NDCG@5': '0.0133', 'HIT@10': '0.0331', 'NDCG@10': '0.0174', 'HIT@20': '0.0528', 'NDCG@20': '0.0223'}
{'Epoch': 31, 'HIT@5': '0.0230', 'NDCG@5': '0.0161', 'HIT@10': '0.0355', 'NDCG@10': '0.0201', 'HIT@20': '0.0528', 'NDCG@20': '0.0244'}
{'Epoch': 2, 'HIT@5': '0.0006', 'NDCG@5': '0.0003', 'HIT@10': '0.0027', 'NDCG@10': '0.0010', 'HIT@20': '0.0069', 'NDCG@20': '0.0020'}
{'Epoch': 86, 'HIT@5': '0.0374', 'NDCG@5': '0.0251', 'HIT@10': '0.0534', 'NDCG@10': '0.0302', 'HIT@20': '0.0747', 'NDCG@20': '0.0356'}
Model 1 (SASRec) Results: {'Epoch': 86, 'HIT@5': '0.0385', 'NDCG@5': '0.0275', 'HIT@10': '0.0562', 'NDCG@10': '0.0332', 'HIT@20': '0.0801', 'NDCG@20': '0.0392'}
Model 2 (GRU4Rec) Results: {'Epoch': 86, 'HIT@5': '0.0205', 'NDCG@5': '0.0133', 'HIT@10': '0.0331', 'NDCG@10': '0.0174', 'HIT@20': '0.0528', 'NDCG@20': '0.0223'}
Ensemble Results: {'Epoch': 86, 'HIT@5': '0.0374', 'NDCG@5': '0.0251', 'HIT@10': '0.0534', 'NDCG@10': '0.0302', 'HIT@20': '0.0747', 'NDCG@20': '0.0356'}
{'epoch': 48, 'avg_loss': '8.8889', 'avg_bpr_loss': '8.5898', 'avg_kd_loss': '0.2991'}
{'Epoch': 2, 'HIT@5': '0.0046', 'NDCG@5': '0.0029', 'HIT@10': '0.0053', 'NDCG@10': '0.0031', 'HIT@20': '0.0080', 'NDCG@20': '0.0038'}
{'Epoch': 31, 'HIT@5': '0.0371', 'NDCG@5': '0.0259', 'HIT@10': '0.0535', 'NDCG@10': '0.0312', 'HIT@20': '0.0774', 'NDCG@20': '0.0372'}
Model 1 (SASRec) Results: {'Epoch': 31, 'HIT@5': '0.0371', 'NDCG@5': '0.0259', 'HIT@10': '0.0548', 'NDCG@10': '0.0316', 'HIT@20': '0.0770', 'NDCG@20': '0.0373'}
Model 2 (GRU4Rec) Results: {'Epoch': 31, 'HIT@5': '0.0230', 'NDCG@5': '0.0161', 'HIT@10': '0.0355', 'NDCG@10': '0.0201', 'HIT@20': '0.0528', 'NDCG@20': '0.0244'}
Ensemble Results: {'Epoch': 31, 'HIT@5': '0.0371', 'NDCG@5': '0.0259', 'HIT@10': '0.0535', 'NDCG@10': '0.0312', 'HIT@20': '0.0774', 'NDCG@20': '0.0372'}
{'Epoch': 2, 'HIT@5': '0.0037', 'NDCG@5': '0.0025', 'HIT@10': '0.0046', 'NDCG@10': '0.0028', 'HIT@20': '0.0073', 'NDCG@20': '0.0035'}
Model 1 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0006', 'NDCG@5': '0.0003', 'HIT@10': '0.0027', 'NDCG@10': '0.0010', 'HIT@20': '0.0069', 'NDCG@20': '0.0020'}
Model 2 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0046', 'NDCG@5': '0.0029', 'HIT@10': '0.0053', 'NDCG@10': '0.0031', 'HIT@20': '0.0080', 'NDCG@20': '0.0038'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0037', 'NDCG@5': '0.0025', 'HIT@10': '0.0046', 'NDCG@10': '0.0028', 'HIT@20': '0.0073', 'NDCG@20': '0.0035'}
{'Epoch': 31, 'HIT@5': '0.0376', 'NDCG@5': '0.0251', 'HIT@10': '0.0520', 'NDCG@10': '0.0298', 'HIT@20': '0.0770', 'NDCG@20': '0.0362'}
{'Epoch': 31, 'HIT@5': '0.0219', 'NDCG@5': '0.0130', 'HIT@10': '0.0343', 'NDCG@10': '0.0170', 'HIT@20': '0.0466', 'NDCG@20': '0.0201'}
{'Epoch': 31, 'HIT@5': '0.0331', 'NDCG@5': '0.0210', 'HIT@10': '0.0525', 'NDCG@10': '0.0271', 'HIT@20': '0.0728', 'NDCG@20': '0.0323'}
Model 1 (SASRec) Results: {'Epoch': 31, 'HIT@5': '0.0376', 'NDCG@5': '0.0251', 'HIT@10': '0.0520', 'NDCG@10': '0.0298', 'HIT@20': '0.0770', 'NDCG@20': '0.0362'}
Model 2 (GRU4Rec) Results: {'Epoch': 31, 'HIT@5': '0.0219', 'NDCG@5': '0.0130', 'HIT@10': '0.0343', 'NDCG@10': '0.0170', 'HIT@20': '0.0466', 'NDCG@20': '0.0201'}
Ensemble Results: {'Epoch': 31, 'HIT@5': '0.0331', 'NDCG@5': '0.0210', 'HIT@10': '0.0525', 'NDCG@10': '0.0271', 'HIT@20': '0.0728', 'NDCG@20': '0.0323'}
{'Epoch': 48, 'HIT@5': '0.0402', 'NDCG@5': '0.0289', 'HIT@10': '0.0577', 'NDCG@10': '0.0345', 'HIT@20': '0.0803', 'NDCG@20': '0.0402'}
{'Epoch': 2, 'HIT@5': '0.0014', 'NDCG@5': '0.0010', 'HIT@10': '0.0037', 'NDCG@10': '0.0016', 'HIT@20': '0.0096', 'NDCG@20': '0.0031'}
{'Epoch': 48, 'HIT@5': '0.0274', 'NDCG@5': '0.0187', 'HIT@10': '0.0385', 'NDCG@10': '0.0222', 'HIT@20': '0.0572', 'NDCG@20': '0.0269'}
{'Epoch': 2, 'HIT@5': '0.0034', 'NDCG@5': '0.0024', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0110', 'NDCG@20': '0.0046'}
{'Epoch': 2, 'HIT@5': '0.0034', 'NDCG@5': '0.0025', 'HIT@10': '0.0056', 'NDCG@10': '0.0032', 'HIT@20': '0.0096', 'NDCG@20': '0.0042'}
Model 1 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0014', 'NDCG@5': '0.0010', 'HIT@10': '0.0037', 'NDCG@10': '0.0016', 'HIT@20': '0.0096', 'NDCG@20': '0.0031'}
Model 2 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0034', 'NDCG@5': '0.0024', 'HIT@10': '0.0059', 'NDCG@10': '0.0033', 'HIT@20': '0.0110', 'NDCG@20': '0.0046'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0034', 'NDCG@5': '0.0025', 'HIT@10': '0.0056', 'NDCG@10': '0.0032', 'HIT@20': '0.0096', 'NDCG@20': '0.0042'}
{'Epoch': 48, 'HIT@5': '0.0393', 'NDCG@5': '0.0279', 'HIT@10': '0.0577', 'NDCG@10': '0.0338', 'HIT@20': '0.0847', 'NDCG@20': '0.0406'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0402', 'NDCG@5': '0.0289', 'HIT@10': '0.0577', 'NDCG@10': '0.0345', 'HIT@20': '0.0803', 'NDCG@20': '0.0402'}
Model 2 (GRU4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0274', 'NDCG@5': '0.0187', 'HIT@10': '0.0385', 'NDCG@10': '0.0222', 'HIT@20': '0.0572', 'NDCG@20': '0.0269'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0393', 'NDCG@5': '0.0279', 'HIT@10': '0.0577', 'NDCG@10': '0.0338', 'HIT@20': '0.0847', 'NDCG@20': '0.0406'}
{'Epoch': 48, 'HIT@5': '0.0393', 'NDCG@5': '0.0269', 'HIT@10': '0.0537', 'NDCG@10': '0.0315', 'HIT@20': '0.0772', 'NDCG@20': '0.0373'}
{'Epoch': 48, 'HIT@5': '0.0270', 'NDCG@5': '0.0175', 'HIT@10': '0.0393', 'NDCG@10': '0.0215', 'HIT@20': '0.0548', 'NDCG@20': '0.0253'}
{'Epoch': 48, 'HIT@5': '0.0348', 'NDCG@5': '0.0239', 'HIT@10': '0.0520', 'NDCG@10': '0.0294', 'HIT@20': '0.0747', 'NDCG@20': '0.0351'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0393', 'NDCG@5': '0.0269', 'HIT@10': '0.0537', 'NDCG@10': '0.0315', 'HIT@20': '0.0772', 'NDCG@20': '0.0373'}
Model 2 (GRU4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0270', 'NDCG@5': '0.0175', 'HIT@10': '0.0393', 'NDCG@10': '0.0215', 'HIT@20': '0.0548', 'NDCG@20': '0.0253'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0348', 'NDCG@5': '0.0239', 'HIT@10': '0.0520', 'NDCG@10': '0.0294', 'HIT@20': '0.0747', 'NDCG@20': '0.0351'}
{'epoch': 12, 'avg_loss': '9.4884', 'avg_bpr_loss': '9.4125', 'avg_kd_loss': '0.0759'}
{'epoch': 87, 'avg_loss': '8.4561', 'avg_bpr_loss': '8.1069', 'avg_kd_loss': '0.3492'}
{'epoch': 32, 'avg_loss': '9.0916', 'avg_bpr_loss': '8.8573', 'avg_kd_loss': '0.2342'}
{'epoch': 3, 'avg_loss': '9.6436', 'avg_bpr_loss': '9.6278', 'avg_kd_loss': '0.0158'}
{'Epoch': 87, 'HIT@5': '0.0390', 'NDCG@5': '0.0277', 'HIT@10': '0.0565', 'NDCG@10': '0.0333', 'HIT@20': '0.0794', 'NDCG@20': '0.0390'}
{'Epoch': 87, 'HIT@5': '0.0249', 'NDCG@5': '0.0180', 'HIT@10': '0.0412', 'NDCG@10': '0.0232', 'HIT@20': '0.0559', 'NDCG@20': '0.0269'}
{'Epoch': 12, 'HIT@5': '0.0282', 'NDCG@5': '0.0191', 'HIT@10': '0.0412', 'NDCG@10': '0.0233', 'HIT@20': '0.0572', 'NDCG@20': '0.0274'}
