Namespace(data_dir='./data/', output_dir='output/', data_name='Health', do_eval=False, ckp=0, hidden_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Health', item_size=18536, log_file='output/DWS-SASRec-Mamba4Rec-Health-a1.0-b1.0-l1.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Health-a1.0-b1.0-l1.5-dwsb1.0-t0.0-1762014981.9516377.pt')
{'epoch': 0, 'avg_loss': '9.9204', 'avg_bpr_loss': '9.8627', 'avg_kd_loss': '0.0578'}
{'Epoch': 0, 'HIT@5': '0.0085', 'NDCG@5': '0.0064', 'HIT@10': '0.0124', 'NDCG@10': '0.0076', 'HIT@20': '0.0174', 'NDCG@20': '0.0088'}
{'Epoch': 9, 'HIT@5': '0.0440', 'NDCG@5': '0.0313', 'HIT@10': '0.0617', 'NDCG@10': '0.0369', 'HIT@20': '0.0907', 'NDCG@20': '0.0442'}
{'Epoch': 9, 'HIT@5': '0.0464', 'NDCG@5': '0.0330', 'HIT@10': '0.0666', 'NDCG@10': '0.0395', 'HIT@20': '0.0959', 'NDCG@20': '0.0469'}
Model 1 (SASRec) Results: {'Epoch': 9, 'HIT@5': '0.0446', 'NDCG@5': '0.0313', 'HIT@10': '0.0642', 'NDCG@10': '0.0376', 'HIT@20': '0.0930', 'NDCG@20': '0.0448'}
Model 2 (Mamba4Rec) Results: {'Epoch': 9, 'HIT@5': '0.0440', 'NDCG@5': '0.0313', 'HIT@10': '0.0617', 'NDCG@10': '0.0369', 'HIT@20': '0.0907', 'NDCG@20': '0.0442'}
Ensemble Results: {'Epoch': 9, 'HIT@5': '0.0464', 'NDCG@5': '0.0330', 'HIT@10': '0.0666', 'NDCG@10': '0.0395', 'HIT@20': '0.0959', 'NDCG@20': '0.0469'}
{'Epoch': 9, 'HIT@5': '0.0500', 'NDCG@5': '0.0352', 'HIT@10': '0.0691', 'NDCG@10': '0.0413', 'HIT@20': '0.0932', 'NDCG@20': '0.0474'}
{'Epoch': 9, 'HIT@5': '0.0479', 'NDCG@5': '0.0348', 'HIT@10': '0.0678', 'NDCG@10': '0.0411', 'HIT@20': '0.0992', 'NDCG@20': '0.0490'}
{'Epoch': 9, 'HIT@5': '0.0518', 'NDCG@5': '0.0366', 'HIT@10': '0.0733', 'NDCG@10': '0.0434', 'HIT@20': '0.0971', 'NDCG@20': '0.0494'}
Model 1 (SASRec) Results: {'Epoch': 9, 'HIT@5': '0.0500', 'NDCG@5': '0.0352', 'HIT@10': '0.0691', 'NDCG@10': '0.0413', 'HIT@20': '0.0932', 'NDCG@20': '0.0474'}
Model 2 (Mamba4Rec) Results: {'Epoch': 9, 'HIT@5': '0.0479', 'NDCG@5': '0.0348', 'HIT@10': '0.0678', 'NDCG@10': '0.0411', 'HIT@20': '0.0992', 'NDCG@20': '0.0490'}
Ensemble Results: {'Epoch': 9, 'HIT@5': '0.0518', 'NDCG@5': '0.0366', 'HIT@10': '0.0733', 'NDCG@10': '0.0434', 'HIT@20': '0.0971', 'NDCG@20': '0.0494'}
{'epoch': 21, 'avg_loss': '9.0817', 'avg_bpr_loss': '8.9253', 'avg_kd_loss': '0.1563'}
{'Epoch': 21, 'HIT@5': '0.0508', 'NDCG@5': '0.0366', 'HIT@10': '0.0697', 'NDCG@10': '0.0427', 'HIT@20': '0.0984', 'NDCG@20': '0.0500'}
{'epoch': 55, 'avg_loss': '8.7941', 'avg_bpr_loss': '8.5479', 'avg_kd_loss': '0.2462'}
{'Epoch': 21, 'HIT@5': '0.0583', 'NDCG@5': '0.0397', 'HIT@10': '0.0775', 'NDCG@10': '0.0458', 'HIT@20': '0.1026', 'NDCG@20': '0.0521'}
{'Epoch': 21, 'HIT@5': '0.0575', 'NDCG@5': '0.0402', 'HIT@10': '0.0762', 'NDCG@10': '0.0461', 'HIT@20': '0.1057', 'NDCG@20': '0.0535'}
Model 1 (SASRec) Results: {'Epoch': 21, 'HIT@5': '0.0508', 'NDCG@5': '0.0366', 'HIT@10': '0.0697', 'NDCG@10': '0.0427', 'HIT@20': '0.0984', 'NDCG@20': '0.0500'}
Model 2 (Mamba4Rec) Results: {'Epoch': 21, 'HIT@5': '0.0583', 'NDCG@5': '0.0397', 'HIT@10': '0.0775', 'NDCG@10': '0.0458', 'HIT@20': '0.1026', 'NDCG@20': '0.0521'}
Ensemble Results: {'Epoch': 21, 'HIT@5': '0.0575', 'NDCG@5': '0.0402', 'HIT@10': '0.0762', 'NDCG@10': '0.0461', 'HIT@20': '0.1057', 'NDCG@20': '0.0535'}
{'Epoch': 55, 'HIT@5': '0.0598', 'NDCG@5': '0.0420', 'HIT@10': '0.0790', 'NDCG@10': '0.0482', 'HIT@20': '0.1062', 'NDCG@20': '0.0551'}
{'Epoch': 21, 'HIT@5': '0.0570', 'NDCG@5': '0.0398', 'HIT@10': '0.0769', 'NDCG@10': '0.0462', 'HIT@20': '0.1056', 'NDCG@20': '0.0535'}
{'Epoch': 21, 'HIT@5': '0.0523', 'NDCG@5': '0.0374', 'HIT@10': '0.0769', 'NDCG@10': '0.0454', 'HIT@20': '0.1054', 'NDCG@20': '0.0526'}
{'Epoch': 55, 'HIT@5': '0.0601', 'NDCG@5': '0.0437', 'HIT@10': '0.0793', 'NDCG@10': '0.0498', 'HIT@20': '0.1075', 'NDCG@20': '0.0569'}
{'Epoch': 21, 'HIT@5': '0.0575', 'NDCG@5': '0.0403', 'HIT@10': '0.0790', 'NDCG@10': '0.0473', 'HIT@20': '0.1093', 'NDCG@20': '0.0550'}
Model 1 (SASRec) Results: {'Epoch': 21, 'HIT@5': '0.0570', 'NDCG@5': '0.0398', 'HIT@10': '0.0769', 'NDCG@10': '0.0462', 'HIT@20': '0.1056', 'NDCG@20': '0.0535'}
Model 2 (Mamba4Rec) Results: {'Epoch': 21, 'HIT@5': '0.0523', 'NDCG@5': '0.0374', 'HIT@10': '0.0769', 'NDCG@10': '0.0454', 'HIT@20': '0.1054', 'NDCG@20': '0.0526'}
Ensemble Results: {'Epoch': 21, 'HIT@5': '0.0575', 'NDCG@5': '0.0403', 'HIT@10': '0.0790', 'NDCG@10': '0.0473', 'HIT@20': '0.1093', 'NDCG@20': '0.0550'}
{'Epoch': 55, 'HIT@5': '0.0622', 'NDCG@5': '0.0447', 'HIT@10': '0.0795', 'NDCG@10': '0.0504', 'HIT@20': '0.1091', 'NDCG@20': '0.0578'}
Model 1 (SASRec) Results: {'Epoch': 55, 'HIT@5': '0.0598', 'NDCG@5': '0.0420', 'HIT@10': '0.0790', 'NDCG@10': '0.0482', 'HIT@20': '0.1062', 'NDCG@20': '0.0551'}
Model 2 (Mamba4Rec) Results: {'Epoch': 55, 'HIT@5': '0.0601', 'NDCG@5': '0.0437', 'HIT@10': '0.0793', 'NDCG@10': '0.0498', 'HIT@20': '0.1075', 'NDCG@20': '0.0569'}
Ensemble Results: {'Epoch': 55, 'HIT@5': '0.0622', 'NDCG@5': '0.0447', 'HIT@10': '0.0795', 'NDCG@10': '0.0504', 'HIT@20': '0.1091', 'NDCG@20': '0.0578'}
{'Epoch': 55, 'HIT@5': '0.0577', 'NDCG@5': '0.0415', 'HIT@10': '0.0792', 'NDCG@10': '0.0484', 'HIT@20': '0.1095', 'NDCG@20': '0.0560'}
{'epoch': 10, 'avg_loss': '9.3014', 'avg_bpr_loss': '9.2233', 'avg_kd_loss': '0.0781'}
{'Epoch': 55, 'HIT@5': '0.0603', 'NDCG@5': '0.0434', 'HIT@10': '0.0854', 'NDCG@10': '0.0515', 'HIT@20': '0.1186', 'NDCG@20': '0.0599'}
{'Epoch': 55, 'HIT@5': '0.0601', 'NDCG@5': '0.0427', 'HIT@10': '0.0839', 'NDCG@10': '0.0504', 'HIT@20': '0.1163', 'NDCG@20': '0.0585'}
Model 1 (SASRec) Results: {'Epoch': 55, 'HIT@5': '0.0577', 'NDCG@5': '0.0415', 'HIT@10': '0.0792', 'NDCG@10': '0.0484', 'HIT@20': '0.1095', 'NDCG@20': '0.0560'}
Model 2 (Mamba4Rec) Results: {'Epoch': 55, 'HIT@5': '0.0603', 'NDCG@5': '0.0434', 'HIT@10': '0.0854', 'NDCG@10': '0.0515', 'HIT@20': '0.1186', 'NDCG@20': '0.0599'}
Ensemble Results: {'Epoch': 55, 'HIT@5': '0.0601', 'NDCG@5': '0.0427', 'HIT@10': '0.0839', 'NDCG@10': '0.0504', 'HIT@20': '0.1163', 'NDCG@20': '0.0585'}
{'Epoch': 10, 'HIT@5': '0.0469', 'NDCG@5': '0.0330', 'HIT@10': '0.0684', 'NDCG@10': '0.0399', 'HIT@20': '0.0956', 'NDCG@20': '0.0467'}
{'Epoch': 10, 'HIT@5': '0.0461', 'NDCG@5': '0.0323', 'HIT@10': '0.0687', 'NDCG@10': '0.0396', 'HIT@20': '0.0943', 'NDCG@20': '0.0460'}
{'Epoch': 10, 'HIT@5': '0.0503', 'NDCG@5': '0.0347', 'HIT@10': '0.0712', 'NDCG@10': '0.0414', 'HIT@20': '0.1008', 'NDCG@20': '0.0487'}
Model 1 (SASRec) Results: {'Epoch': 10, 'HIT@5': '0.0469', 'NDCG@5': '0.0330', 'HIT@10': '0.0684', 'NDCG@10': '0.0399', 'HIT@20': '0.0956', 'NDCG@20': '0.0467'}
Model 2 (Mamba4Rec) Results: {'Epoch': 10, 'HIT@5': '0.0461', 'NDCG@5': '0.0323', 'HIT@10': '0.0687', 'NDCG@10': '0.0396', 'HIT@20': '0.0943', 'NDCG@20': '0.0460'}
Ensemble Results: {'Epoch': 10, 'HIT@5': '0.0503', 'NDCG@5': '0.0347', 'HIT@10': '0.0712', 'NDCG@10': '0.0414', 'HIT@20': '0.1008', 'NDCG@20': '0.0487'}
{'Epoch': 10, 'HIT@5': '0.0518', 'NDCG@5': '0.0364', 'HIT@10': '0.0702', 'NDCG@10': '0.0424', 'HIT@20': '0.0989', 'NDCG@20': '0.0496'}
{'Epoch': 10, 'HIT@5': '0.0487', 'NDCG@5': '0.0337', 'HIT@10': '0.0689', 'NDCG@10': '0.0402', 'HIT@20': '0.0992', 'NDCG@20': '0.0476'}
{'Epoch': 10, 'HIT@5': '0.0513', 'NDCG@5': '0.0369', 'HIT@10': '0.0730', 'NDCG@10': '0.0439', 'HIT@20': '0.1012', 'NDCG@20': '0.0510'}
Model 1 (SASRec) Results: {'Epoch': 10, 'HIT@5': '0.0518', 'NDCG@5': '0.0364', 'HIT@10': '0.0702', 'NDCG@10': '0.0424', 'HIT@20': '0.0989', 'NDCG@20': '0.0496'}
Model 2 (Mamba4Rec) Results: {'Epoch': 10, 'HIT@5': '0.0487', 'NDCG@5': '0.0337', 'HIT@10': '0.0689', 'NDCG@10': '0.0402', 'HIT@20': '0.0992', 'NDCG@20': '0.0476'}
Ensemble Results: {'Epoch': 10, 'HIT@5': '0.0513', 'NDCG@5': '0.0369', 'HIT@10': '0.0730', 'NDCG@10': '0.0439', 'HIT@20': '0.1012', 'NDCG@20': '0.0510'}
{'epoch': 22, 'avg_loss': '9.0674', 'avg_bpr_loss': '8.9059', 'avg_kd_loss': '0.1616'}
{'epoch': 56, 'avg_loss': '8.7885', 'avg_bpr_loss': '8.5418', 'avg_kd_loss': '0.2466'}
{'Epoch': 22, 'HIT@5': '0.0547', 'NDCG@5': '0.0379', 'HIT@10': '0.0741', 'NDCG@10': '0.0441', 'HIT@20': '0.1005', 'NDCG@20': '0.0508'}
{'Epoch': 22, 'HIT@5': '0.0573', 'NDCG@5': '0.0405', 'HIT@10': '0.0777', 'NDCG@10': '0.0471', 'HIT@20': '0.1026', 'NDCG@20': '0.0534'}
{'Epoch': 22, 'HIT@5': '0.0567', 'NDCG@5': '0.0402', 'HIT@10': '0.0795', 'NDCG@10': '0.0474', 'HIT@20': '0.1062', 'NDCG@20': '0.0542'}
Model 1 (SASRec) Results: {'Epoch': 22, 'HIT@5': '0.0547', 'NDCG@5': '0.0379', 'HIT@10': '0.0741', 'NDCG@10': '0.0441', 'HIT@20': '0.1005', 'NDCG@20': '0.0508'}
Model 2 (Mamba4Rec) Results: {'Epoch': 22, 'HIT@5': '0.0573', 'NDCG@5': '0.0405', 'HIT@10': '0.0777', 'NDCG@10': '0.0471', 'HIT@20': '0.1026', 'NDCG@20': '0.0534'}
Ensemble Results: {'Epoch': 22, 'HIT@5': '0.0567', 'NDCG@5': '0.0402', 'HIT@10': '0.0795', 'NDCG@10': '0.0474', 'HIT@20': '0.1062', 'NDCG@20': '0.0542'}
{'Epoch': 56, 'HIT@5': '0.0583', 'NDCG@5': '0.0408', 'HIT@10': '0.0801', 'NDCG@10': '0.0478', 'HIT@20': '0.1083', 'NDCG@20': '0.0549'}
{'Epoch': 56, 'HIT@5': '0.0570', 'NDCG@5': '0.0419', 'HIT@10': '0.0798', 'NDCG@10': '0.0494', 'HIT@20': '0.1122', 'NDCG@20': '0.0574'}
{'Epoch': 56, 'HIT@5': '0.0583', 'NDCG@5': '0.0420', 'HIT@10': '0.0832', 'NDCG@10': '0.0501', 'HIT@20': '0.1137', 'NDCG@20': '0.0577'}
Model 1 (SASRec) Results: {'Epoch': 56, 'HIT@5': '0.0583', 'NDCG@5': '0.0408', 'HIT@10': '0.0801', 'NDCG@10': '0.0478', 'HIT@20': '0.1083', 'NDCG@20': '0.0549'}
Model 2 (Mamba4Rec) Results: {'Epoch': 56, 'HIT@5': '0.0570', 'NDCG@5': '0.0419', 'HIT@10': '0.0798', 'NDCG@10': '0.0494', 'HIT@20': '0.1122', 'NDCG@20': '0.0574'}
Ensemble Results: {'Epoch': 56, 'HIT@5': '0.0583', 'NDCG@5': '0.0420', 'HIT@10': '0.0832', 'NDCG@10': '0.0501', 'HIT@20': '0.1137', 'NDCG@20': '0.0577'}
{'Epoch': 22, 'HIT@5': '0.0546', 'NDCG@5': '0.0390', 'HIT@10': '0.0805', 'NDCG@10': '0.0473', 'HIT@20': '0.1098', 'NDCG@20': '0.0547'}
{'Epoch': 22, 'HIT@5': '0.0539', 'NDCG@5': '0.0382', 'HIT@10': '0.0798', 'NDCG@10': '0.0465', 'HIT@20': '0.1116', 'NDCG@20': '0.0545'}
{'Epoch': 22, 'HIT@5': '0.0559', 'NDCG@5': '0.0399', 'HIT@10': '0.0836', 'NDCG@10': '0.0490', 'HIT@20': '0.1129', 'NDCG@20': '0.0564'}
Model 1 (SASRec) Results: {'Epoch': 22, 'HIT@5': '0.0546', 'NDCG@5': '0.0390', 'HIT@10': '0.0805', 'NDCG@10': '0.0473', 'HIT@20': '0.1098', 'NDCG@20': '0.0547'}
Model 2 (Mamba4Rec) Results: {'Epoch': 22, 'HIT@5': '0.0539', 'NDCG@5': '0.0382', 'HIT@10': '0.0798', 'NDCG@10': '0.0465', 'HIT@20': '0.1116', 'NDCG@20': '0.0545'}
Ensemble Results: {'Epoch': 22, 'HIT@5': '0.0559', 'NDCG@5': '0.0399', 'HIT@10': '0.0836', 'NDCG@10': '0.0490', 'HIT@20': '0.1129', 'NDCG@20': '0.0564'}
{'Epoch': 56, 'HIT@5': '0.0596', 'NDCG@5': '0.0420', 'HIT@10': '0.0813', 'NDCG@10': '0.0489', 'HIT@20': '0.1088', 'NDCG@20': '0.0558'}
{'Epoch': 56, 'HIT@5': '0.0601', 'NDCG@5': '0.0424', 'HIT@10': '0.0844', 'NDCG@10': '0.0502', 'HIT@20': '0.1176', 'NDCG@20': '0.0585'}
{'Epoch': 56, 'HIT@5': '0.0611', 'NDCG@5': '0.0429', 'HIT@10': '0.0834', 'NDCG@10': '0.0501', 'HIT@20': '0.1178', 'NDCG@20': '0.0588'}
Model 1 (SASRec) Results: {'Epoch': 56, 'HIT@5': '0.0596', 'NDCG@5': '0.0420', 'HIT@10': '0.0813', 'NDCG@10': '0.0489', 'HIT@20': '0.1088', 'NDCG@20': '0.0558'}
Model 2 (Mamba4Rec) Results: {'Epoch': 56, 'HIT@5': '0.0601', 'NDCG@5': '0.0424', 'HIT@10': '0.0844', 'NDCG@10': '0.0502', 'HIT@20': '0.1176', 'NDCG@20': '0.0585'}
Ensemble Results: {'Epoch': 56, 'HIT@5': '0.0611', 'NDCG@5': '0.0429', 'HIT@10': '0.0834', 'NDCG@10': '0.0501', 'HIT@20': '0.1178', 'NDCG@20': '0.0588'}
{'epoch': 11, 'avg_loss': '9.2703', 'avg_bpr_loss': '9.1834', 'avg_kd_loss': '0.0869'}
{'Epoch': 11, 'HIT@5': '0.0484', 'NDCG@5': '0.0331', 'HIT@10': '0.0661', 'NDCG@10': '0.0388', 'HIT@20': '0.0933', 'NDCG@20': '0.0456'}
{'Epoch': 11, 'HIT@5': '0.0438', 'NDCG@5': '0.0319', 'HIT@10': '0.0663', 'NDCG@10': '0.0391', 'HIT@20': '0.0964', 'NDCG@20': '0.0467'}
{'Epoch': 11, 'HIT@5': '0.0477', 'NDCG@5': '0.0332', 'HIT@10': '0.0718', 'NDCG@10': '0.0410', 'HIT@20': '0.0987', 'NDCG@20': '0.0478'}
Model 1 (SASRec) Results: {'Epoch': 11, 'HIT@5': '0.0484', 'NDCG@5': '0.0331', 'HIT@10': '0.0661', 'NDCG@10': '0.0388', 'HIT@20': '0.0933', 'NDCG@20': '0.0456'}
Model 2 (Mamba4Rec) Results: {'Epoch': 11, 'HIT@5': '0.0438', 'NDCG@5': '0.0319', 'HIT@10': '0.0663', 'NDCG@10': '0.0391', 'HIT@20': '0.0964', 'NDCG@20': '0.0467'}
Ensemble Results: {'Epoch': 11, 'HIT@5': '0.0477', 'NDCG@5': '0.0332', 'HIT@10': '0.0718', 'NDCG@10': '0.0410', 'HIT@20': '0.0987', 'NDCG@20': '0.0478'}
{'Epoch': 11, 'HIT@5': '0.0528', 'NDCG@5': '0.0377', 'HIT@10': '0.0761', 'NDCG@10': '0.0452', 'HIT@20': '0.1069', 'NDCG@20': '0.0529'}
{'Epoch': 11, 'HIT@5': '0.0497', 'NDCG@5': '0.0353', 'HIT@10': '0.0728', 'NDCG@10': '0.0426', 'HIT@20': '0.1005', 'NDCG@20': '0.0496'}
{'Epoch': 11, 'HIT@5': '0.0546', 'NDCG@5': '0.0383', 'HIT@10': '0.0761', 'NDCG@10': '0.0451', 'HIT@20': '0.1082', 'NDCG@20': '0.0533'}
Model 1 (SASRec) Results: {'Epoch': 11, 'HIT@5': '0.0528', 'NDCG@5': '0.0377', 'HIT@10': '0.0761', 'NDCG@10': '0.0452', 'HIT@20': '0.1069', 'NDCG@20': '0.0529'}
Model 2 (Mamba4Rec) Results: {'Epoch': 11, 'HIT@5': '0.0497', 'NDCG@5': '0.0353', 'HIT@10': '0.0728', 'NDCG@10': '0.0426', 'HIT@20': '0.1005', 'NDCG@20': '0.0496'}
Ensemble Results: {'Epoch': 11, 'HIT@5': '0.0546', 'NDCG@5': '0.0383', 'HIT@10': '0.0761', 'NDCG@10': '0.0451', 'HIT@20': '0.1082', 'NDCG@20': '0.0533'}
{'epoch': 23, 'avg_loss': '9.0507', 'avg_bpr_loss': '8.8837', 'avg_kd_loss': '0.1670'}
{'epoch': 57, 'avg_loss': '8.7855', 'avg_bpr_loss': '8.5380', 'avg_kd_loss': '0.2475'}
{'Epoch': 23, 'HIT@5': '0.0534', 'NDCG@5': '0.0375', 'HIT@10': '0.0777', 'NDCG@10': '0.0453', 'HIT@20': '0.1023', 'NDCG@20': '0.0515'}
{'Epoch': 23, 'HIT@5': '0.0575', 'NDCG@5': '0.0398', 'HIT@10': '0.0798', 'NDCG@10': '0.0469', 'HIT@20': '0.1054', 'NDCG@20': '0.0534'}
{'Epoch': 23, 'HIT@5': '0.0583', 'NDCG@5': '0.0407', 'HIT@10': '0.0824', 'NDCG@10': '0.0484', 'HIT@20': '0.1067', 'NDCG@20': '0.0546'}
Model 1 (SASRec) Results: {'Epoch': 23, 'HIT@5': '0.0534', 'NDCG@5': '0.0375', 'HIT@10': '0.0777', 'NDCG@10': '0.0453', 'HIT@20': '0.1023', 'NDCG@20': '0.0515'}
Model 2 (Mamba4Rec) Results: {'Epoch': 23, 'HIT@5': '0.0575', 'NDCG@5': '0.0398', 'HIT@10': '0.0798', 'NDCG@10': '0.0469', 'HIT@20': '0.1054', 'NDCG@20': '0.0534'}
Ensemble Results: {'Epoch': 23, 'HIT@5': '0.0583', 'NDCG@5': '0.0407', 'HIT@10': '0.0824', 'NDCG@10': '0.0484', 'HIT@20': '0.1067', 'NDCG@20': '0.0546'}
{'Epoch': 57, 'HIT@5': '0.0598', 'NDCG@5': '0.0419', 'HIT@10': '0.0826', 'NDCG@10': '0.0492', 'HIT@20': '0.1117', 'NDCG@20': '0.0565'}
{'Epoch': 57, 'HIT@5': '0.0578', 'NDCG@5': '0.0420', 'HIT@10': '0.0780', 'NDCG@10': '0.0485', 'HIT@20': '0.1101', 'NDCG@20': '0.0565'}
{'Epoch': 57, 'HIT@5': '0.0614', 'NDCG@5': '0.0441', 'HIT@10': '0.0832', 'NDCG@10': '0.0511', 'HIT@20': '0.1158', 'NDCG@20': '0.0593'}
Model 1 (SASRec) Results: {'Epoch': 57, 'HIT@5': '0.0598', 'NDCG@5': '0.0419', 'HIT@10': '0.0826', 'NDCG@10': '0.0492', 'HIT@20': '0.1117', 'NDCG@20': '0.0565'}
Model 2 (Mamba4Rec) Results: {'Epoch': 57, 'HIT@5': '0.0578', 'NDCG@5': '0.0420', 'HIT@10': '0.0780', 'NDCG@10': '0.0485', 'HIT@20': '0.1101', 'NDCG@20': '0.0565'}
Ensemble Results: {'Epoch': 57, 'HIT@5': '0.0614', 'NDCG@5': '0.0441', 'HIT@10': '0.0832', 'NDCG@10': '0.0511', 'HIT@20': '0.1158', 'NDCG@20': '0.0593'}
{'Epoch': 23, 'HIT@5': '0.0552', 'NDCG@5': '0.0392', 'HIT@10': '0.0756', 'NDCG@10': '0.0458', 'HIT@20': '0.1103', 'NDCG@20': '0.0546'}
{'Epoch': 23, 'HIT@5': '0.0541', 'NDCG@5': '0.0385', 'HIT@10': '0.0761', 'NDCG@10': '0.0457', 'HIT@20': '0.1088', 'NDCG@20': '0.0540'}
{'Epoch': 23, 'HIT@5': '0.0570', 'NDCG@5': '0.0404', 'HIT@10': '0.0803', 'NDCG@10': '0.0479', 'HIT@20': '0.1113', 'NDCG@20': '0.0556'}
Model 1 (SASRec) Results: {'Epoch': 23, 'HIT@5': '0.0552', 'NDCG@5': '0.0392', 'HIT@10': '0.0756', 'NDCG@10': '0.0458', 'HIT@20': '0.1103', 'NDCG@20': '0.0546'}
Model 2 (Mamba4Rec) Results: {'Epoch': 23, 'HIT@5': '0.0541', 'NDCG@5': '0.0385', 'HIT@10': '0.0761', 'NDCG@10': '0.0457', 'HIT@20': '0.1088', 'NDCG@20': '0.0540'}
Ensemble Results: {'Epoch': 23, 'HIT@5': '0.0570', 'NDCG@5': '0.0404', 'HIT@10': '0.0803', 'NDCG@10': '0.0479', 'HIT@20': '0.1113', 'NDCG@20': '0.0556'}
{'Epoch': 57, 'HIT@5': '0.0601', 'NDCG@5': '0.0429', 'HIT@10': '0.0818', 'NDCG@10': '0.0498', 'HIT@20': '0.1132', 'NDCG@20': '0.0576'}
{'Epoch': 57, 'HIT@5': '0.0590', 'NDCG@5': '0.0427', 'HIT@10': '0.0860', 'NDCG@10': '0.0514', 'HIT@20': '0.1207', 'NDCG@20': '0.0602'}
{'Epoch': 57, 'HIT@5': '0.0601', 'NDCG@5': '0.0432', 'HIT@10': '0.0857', 'NDCG@10': '0.0515', 'HIT@20': '0.1204', 'NDCG@20': '0.0602'}
Model 1 (SASRec) Results: {'Epoch': 57, 'HIT@5': '0.0601', 'NDCG@5': '0.0429', 'HIT@10': '0.0818', 'NDCG@10': '0.0498', 'HIT@20': '0.1132', 'NDCG@20': '0.0576'}
Model 2 (Mamba4Rec) Results: {'Epoch': 57, 'HIT@5': '0.0590', 'NDCG@5': '0.0427', 'HIT@10': '0.0860', 'NDCG@10': '0.0514', 'HIT@20': '0.1207', 'NDCG@20': '0.0602'}
Ensemble Results: {'Epoch': 57, 'HIT@5': '0.0601', 'NDCG@5': '0.0432', 'HIT@10': '0.0857', 'NDCG@10': '0.0515', 'HIT@20': '0.1204', 'NDCG@20': '0.0602'}
{'epoch': 12, 'avg_loss': '9.2466', 'avg_bpr_loss': '9.1526', 'avg_kd_loss': '0.0939'}
{'Epoch': 12, 'HIT@5': '0.0484', 'NDCG@5': '0.0346', 'HIT@10': '0.0707', 'NDCG@10': '0.0417', 'HIT@20': '0.0966', 'NDCG@20': '0.0482'}
{'Epoch': 12, 'HIT@5': '0.0477', 'NDCG@5': '0.0339', 'HIT@10': '0.0710', 'NDCG@10': '0.0415', 'HIT@20': '0.0977', 'NDCG@20': '0.0481'}
{'Epoch': 12, 'HIT@5': '0.0487', 'NDCG@5': '0.0355', 'HIT@10': '0.0728', 'NDCG@10': '0.0433', 'HIT@20': '0.0987', 'NDCG@20': '0.0498'}
Model 1 (SASRec) Results: {'Epoch': 12, 'HIT@5': '0.0484', 'NDCG@5': '0.0346', 'HIT@10': '0.0707', 'NDCG@10': '0.0417', 'HIT@20': '0.0966', 'NDCG@20': '0.0482'}
Model 2 (Mamba4Rec) Results: {'Epoch': 12, 'HIT@5': '0.0477', 'NDCG@5': '0.0339', 'HIT@10': '0.0710', 'NDCG@10': '0.0415', 'HIT@20': '0.0977', 'NDCG@20': '0.0481'}
Ensemble Results: {'Epoch': 12, 'HIT@5': '0.0487', 'NDCG@5': '0.0355', 'HIT@10': '0.0728', 'NDCG@10': '0.0433', 'HIT@20': '0.0987', 'NDCG@20': '0.0498'}
{'Epoch': 12, 'HIT@5': '0.0528', 'NDCG@5': '0.0374', 'HIT@10': '0.0738', 'NDCG@10': '0.0443', 'HIT@20': '0.1018', 'NDCG@20': '0.0514'}
{'Epoch': 12, 'HIT@5': '0.0533', 'NDCG@5': '0.0364', 'HIT@10': '0.0725', 'NDCG@10': '0.0426', 'HIT@20': '0.1005', 'NDCG@20': '0.0495'}
{'Epoch': 12, 'HIT@5': '0.0539', 'NDCG@5': '0.0383', 'HIT@10': '0.0772', 'NDCG@10': '0.0458', 'HIT@20': '0.1056', 'NDCG@20': '0.0530'}
Model 1 (SASRec) Results: {'Epoch': 12, 'HIT@5': '0.0528', 'NDCG@5': '0.0374', 'HIT@10': '0.0738', 'NDCG@10': '0.0443', 'HIT@20': '0.1018', 'NDCG@20': '0.0514'}
Model 2 (Mamba4Rec) Results: {'Epoch': 12, 'HIT@5': '0.0533', 'NDCG@5': '0.0364', 'HIT@10': '0.0725', 'NDCG@10': '0.0426', 'HIT@20': '0.1005', 'NDCG@20': '0.0495'}
Ensemble Results: {'Epoch': 12, 'HIT@5': '0.0539', 'NDCG@5': '0.0383', 'HIT@10': '0.0772', 'NDCG@10': '0.0458', 'HIT@20': '0.1056', 'NDCG@20': '0.0530'}
{'epoch': 24, 'avg_loss': '9.0438', 'avg_bpr_loss': '8.8744', 'avg_kd_loss': '0.1694'}
{'epoch': 58, 'avg_loss': '8.7794', 'avg_bpr_loss': '8.5310', 'avg_kd_loss': '0.2484'}
